,V1,V2,V3,V4,V5,V6
1981-03-08,22.932056427002,22.5592231750488,22.6640167236328,22.6158771514893,22.1146392822266,22.4317398071289
1981-03-09,22.2137203216553,21.9511680603027,22.1692485809326,22.1980037689209,21.9783535003662,22.1268558502197
1981-03-10,22.6579246520996,22.3670196533203,22.6848335266113,22.7297191619873,22.3575782775879,22.6939888000488
1981-03-11,22.8671951293945,22.5764923095703,22.7718963623047,22.7704639434814,22.4227962493896,22.706823348999
1981-03-12,22.7911968231201,22.5359001159668,23.0236167907715,22.6870403289795,22.6355724334717,22.6129875183105
1981-03-13,22.907398223877,22.5060787200928,22.431224822998,22.0959815979004,21.9139785766602,22.1337795257568
1981-03-14,22.9108352661133,22.6038475036621,22.6823062896729,22.5700569152832,22.4945030212402,22.6633358001709
1981-03-15,22.9931468963623,22.6258506774902,22.5117321014404,22.3913154602051,22.0996417999268,22.5306549072266
1981-03-16,23.1387901306152,22.7913360595703,22.6823844909668,22.5363788604736,22.3420124053955,22.7659473419189
1981-03-17,23.3514347076416,22.9538707733154,22.7443008422852,22.4629707336426,22.474422454834,22.4258975982666
1981-03-18,23.0614566802979,22.657320022583,22.6027088165283,22.3079509735107,22.460319519043,22.5626010894775
1981-03-19,22.9394779205322,22.6767768859863,23.0331516265869,22.6034240722656,22.477029800415,22.1142692565918
1981-03-20,23.4032249450684,23.025562286377,22.9496841430664,22.4346866607666,22.2611694335938,21.9048690795898
1981-03-21,22.5279655456543,22.3389568328857,22.4770774841309,21.971549987793,22.1581649780273,21.8082370758057
1981-03-22,21.4509105682373,21.1155014038086,21.3500556945801,20.7091369628906,20.8820152282715,20.9333114624023
1981-03-23,22.7548999786377,22.2770881652832,22.2820949554443,21.6624221801758,21.1935977935791,21.4032440185547
1981-03-24,22.8207626342773,22.2899112701416,22.4372730255127,22.158576965332,21.3343276977539,21.7286643981934
1981-03-25,21.7229022979736,21.3462066650391,21.642147064209,21.3845882415771,21.144100189209,21.1433353424072
1981-03-26,21.6916007995605,21.3701305389404,21.6161727905273,21.6035652160645,21.2385425567627,21.5532932281494
1981-03-27,21.973274230957,21.7410011291504,21.8683261871338,21.6949310302734,21.7491817474365,21.6225166320801
1981-03-28,22.3096523284912,21.9561195373535,21.7480907440186,20.9934558868408,21.1185493469238,21.0112800598145
1981-03-29,22.0357818603516,21.7609100341797,21.7928199768066,21.2143974304199,21.5983142852783,21.1699028015137
1981-03-30,21.7744750976562,21.5348033905029,21.8489227294922,21.6658687591553,21.353666305542,21.3224449157715
1981-03-31,21.4939651489258,21.2806797027588,21.2195873260498,20.9352588653564,21.07399559021,21.0211925506592
1981-04-01,21.3891372680664,21.202787399292,20.8776836395264,20.3912105560303,20.0459537506104,20.4686584472656
1981-04-02,21.2843837738037,21.128002166748,20.9413661956787,20.5506134033203,20.1643123626709,20.5146427154541
1981-04-03,22.2180061340332,21.9203205108643,21.2055702209473,20.3889846801758,20.0578765869141,20.2603187561035
1981-04-04,22.2304439544678,22.1060218811035,22.0411834716797,21.7117671966553,21.3703746795654,21.8779468536377
1981-04-05,21.5073585510254,21.3497085571289,20.9420413970947,20.5773067474365,19.7258377075195,20.3718338012695
1981-04-06,21.9926795959473,21.8260822296143,21.3621845245361,20.9878044128418,20.8680057525635,21.3723697662354
1981-04-07,22.0317153930664,21.810718536377,21.5618991851807,21.315845489502,20.8560161590576,21.5348072052002
1981-04-08,21.8315258026123,21.5242595672607,21.0057029724121,20.5855846405029,20.1563053131104,20.7603225708008
1981-04-09,20.5743408203125,20.4592933654785,20.233190536499,20.1316394805908,20.0645847320557,20.9378662109375
1981-04-10,22.2800445556641,22.0052795410156,21.3546028137207,20.8695697784424,20.5990371704102,21.0750026702881
1981-04-11,22.554328918457,22.3771057128906,21.6685543060303,21.1718597412109,21.1149349212646,21.4910011291504
1981-04-12,22.2707805633545,22.1083679199219,21.8380527496338,21.4246559143066,21.2131767272949,21.7402248382568
1981-04-13,22.7509059906006,22.5696868896484,22.1222438812256,21.5474166870117,21.3734836578369,21.7297019958496
1981-04-14,22.0576972961426,21.7077159881592,20.891414642334,20.2273445129395,20.245267868042,20.8294696807861
1981-04-15,21.769645690918,21.6980056762695,21.3786392211914,20.887321472168,20.7092876434326,21.062801361084
1981-04-16,21.9463272094727,21.9418144226074,21.871301651001,21.6922798156738,21.4972553253174,21.9979763031006
1981-04-17,20.8246555328369,20.8439922332764,20.7777099609375,20.834400177002,20.6263122558594,21.3577404022217
1981-04-18,21.7238082885742,21.6237335205078,21.5641613006592,21.3099517822266,21.0526237487793,21.6004276275635
1981-04-19,20.965934753418,21.1303768157959,20.8895359039307,20.9170894622803,20.9314002990723,21.3892631530762
1981-04-20,20.3587818145752,20.4602222442627,20.3564376831055,20.3553657531738,20.398021697998,21.0590934753418
1981-04-21,21.371696472168,21.3930187225342,21.1779460906982,21.0084743499756,20.9635524749756,21.6009273529053
1981-04-22,21.7177352905273,21.711051940918,21.3800430297852,20.9405498504639,20.991174697876,21.3498516082764
1981-04-23,22.1158103942871,22.0308380126953,21.3906192779541,20.7250957489014,20.8821353912354,21.0519371032715
1981-04-24,23.1746196746826,23.0987739562988,22.6767463684082,22.062858581543,22.3941268920898,22.6256561279297
1981-04-25,23.008617401123,22.976469039917,22.5517139434814,21.9051189422607,21.8966789245605,21.7558097839355
1981-04-26,21.3670749664307,21.3376502990723,20.7331085205078,20.1459064483643,20.3783683776855,20.583122253418
1981-04-27,22.5774974822998,22.5048274993896,21.7647686004639,20.9565601348877,21.0558738708496,21.3250522613525
1981-04-28,22.0894222259521,21.8663997650146,21.4013156890869,20.4167938232422,20.3241882324219,20.4647350311279
1981-04-29,22.0215511322021,21.8233375549316,21.9742755889893,21.3315696716309,20.8678970336914,21.4207248687744
1981-04-30,19.7812767028809,20.2298450469971,20.0842151641846,20.3338947296143,20.8141193389893,21.0579013824463
1981-05-01,20.2186698913574,20.4276561737061,19.5619602203369,18.968505859375,19.4551887512207,19.9799041748047
1981-05-02,19.114709854126,19.4161319732666,18.7674865722656,18.5074691772461,18.981616973877,19.9484062194824
1981-05-03,18.9216690063477,18.9840698242188,18.3755741119385,18.0053291320801,17.9391345977783,19.14013671875
1981-05-04,19.4712104797363,19.7795848846436,19.5935382843018,19.6188926696777,20.1386260986328,20.9917125701904
1981-05-05,20.1914558410645,20.4150199890137,19.9511699676514,19.6276607513428,19.9576873779297,20.3076057434082
1981-05-06,20.9820384979248,21.1661338806152,21.0944194793701,20.8088054656982,20.9089202880859,21.0928001403809
1981-05-07,20.9434204101562,21.0167293548584,20.9465522766113,20.9091339111328,21.0055522918701,21.5597534179688
1981-05-08,20.9755535125732,21.0221500396729,20.3731212615967,20.0501308441162,20.0730648040771,20.7150611877441
1981-05-09,21.2281532287598,21.1837692260742,20.3577747344971,19.6985359191895,19.6468029022217,20.2633476257324
1981-05-10,20.6159057617188,20.719705581665,20.3806667327881,20.1437568664551,20.349178314209,20.9313735961914
1981-05-11,22.108793258667,22.0440101623535,22.1371440887451,21.8465957641602,21.3625450134277,21.9184093475342
1981-05-12,20.5127239227295,20.458028793335,20.4203815460205,20.4080600738525,20.0910911560059,20.956729888916
1981-05-13,20.5232276916504,20.5312881469727,20.282133102417,20.3111457824707,20.0952472686768,20.9900684356689
1981-05-14,21.816219329834,22.1607990264893,22.0470066070557,21.5173301696777,21.7886600494385,21.9881896972656
1981-05-15,20.9621734619141,21.2977085113525,21.3204250335693,20.9175109863281,21.0988521575928,21.6520824432373
1981-05-16,21.5287342071533,21.9463634490967,21.8412303924561,21.3508262634277,21.8441734313965,22.0702743530273
1981-05-17,19.9700374603271,20.380407333374,20.0529766082764,19.9091606140137,20.6190853118896,21.0406742095947
1981-05-18,20.6306037902832,20.9026908874512,19.7699375152588,19.3922557830811,19.6902256011963,20.3210620880127
1981-05-19,20.0817012786865,20.3328094482422,19.4397506713867,19.1247539520264,19.3408298492432,20.0945510864258
1981-05-20,19.8516235351562,20.2859287261963,20.0716304779053,19.9665031433105,20.497407913208,20.9530296325684
1981-05-21,20.8784427642822,20.8901023864746,20.2921524047852,19.8925971984863,19.9639739990234,20.3229274749756
1981-05-22,20.3168678283691,20.5896682739258,19.976318359375,19.5803241729736,20.0964622497559,20.300479888916
1981-05-23,19.4479007720947,19.8087501525879,19.2659301757812,18.9645862579346,19.4155807495117,19.8918609619141
1981-05-24,19.327766418457,19.6323375701904,19.08274269104,18.8227806091309,19.1222667694092,19.8106670379639
1981-05-25,19.8651638031006,20.1596755981445,19.862003326416,19.7392425537109,19.8247261047363,20.695125579834
1981-05-26,20.1604080200195,20.4628982543945,20.1274280548096,19.8858222961426,19.8987674713135,20.4018802642822
1981-05-27,19.3472595214844,19.6094932556152,19.330394744873,19.1820945739746,18.8903045654297,20.0327243804932
1981-05-28,19.8013858795166,20.2174777984619,20.0452289581299,19.8012084960938,20.1936225891113,20.6625633239746
1981-05-29,19.6721611022949,20.229118347168,20.1436862945557,19.9653301239014,20.711727142334,20.9891166687012
1981-05-30,18.7971458435059,19.2803058624268,19.2666053771973,19.3594951629639,19.6908493041992,20.3399486541748
1981-05-31,18.6871757507324,18.9533805847168,18.2724018096924,18.265926361084,18.2312622070312,19.7088642120361
1981-06-01,19.8647937774658,20.0717239379883,19.3506031036377,18.9420471191406,19.6814155578613,20.5352535247803
1981-06-02,20.7494621276855,20.7476177215576,19.7819919586182,19.0701427459717,19.6561832427979,20.5470504760742
1981-06-03,21.2410697937012,21.3748092651367,21.2254104614258,20.6440505981445,21.3785934448242,22.1439819335938
1981-06-04,21.0449562072754,21.3487949371338,21.7584972381592,21.2522678375244,21.7143421173096,22.0277481079102
1981-06-05,20.3769454956055,20.7487545013428,20.6754684448242,20.4506282806396,20.9154472351074,21.7476997375488
1981-06-06,19.5936508178711,20.0457744598389,19.4672088623047,19.1964492797852,20.3119945526123,21.3408699035645
1981-06-07,20.1673965454102,20.8512077331543,20.3453693389893,20.0156364440918,21.5700855255127,21.6969261169434
1981-06-08,18.6902980804443,19.6305561065674,20.0987586975098,20.9109725952148,21.734094619751,22.3050003051758
1981-06-09,17.1806297302246,18.2217407226562,18.2375297546387,18.8668746948242,20.3678398132324,20.957540512085
1981-06-10,18.9851894378662,19.4466590881348,18.8370971679688,18.5948009490967,19.5113983154297,20.1814727783203
1981-06-11,19.1963386535645,19.6740245819092,19.4288864135742,19.1651744842529,20.0899715423584,20.5724411010742
1981-06-12,19.2122058868408,19.7498474121094,19.2148456573486,19.2533092498779,19.9213485717773,20.8695831298828
1981-06-13,20.1840267181396,20.6752605438232,20.5247917175293,19.9881439208984,20.9177093505859,21.18971824646
1981-06-14,19.6991672515869,20.3576202392578,20.1238193511963,19.8479976654053,21.087308883667,21.3108711242676
1981-06-15,18.8008556365967,19.5066184997559,19.3542957305908,19.3738651275635,20.4831790924072,21.0433807373047
1981-06-16,18.1653003692627,18.7899036407471,18.6108322143555,18.6168575286865,19.6370239257812,20.4932880401611
1981-06-17,19.661828994751,20.3147602081299,20.0437984466553,19.7600173950195,21.0648632049561,21.2232551574707
1981-06-18,18.0723495483398,18.6759490966797,19.3868389129639,19.8640308380127,20.0265522003174,20.971736907959
1981-06-19,16.717248916626,17.0607490539551,16.0040950775146,16.6736068725586,17.6893081665039,19.1958465576172
1981-06-20,17.0321922302246,17.647102355957,16.6599960327148,16.8136177062988,18.1525974273682,18.9680862426758
1981-06-21,17.2598609924316,17.7117786407471,16.9884262084961,16.8431777954102,17.8462295532227,18.4186305999756
1981-06-22,17.7583789825439,18.2568359375,17.7239246368408,17.518648147583,18.5727787017822,19.093770980835
1981-06-23,18.8112545013428,19.2899913787842,18.9238090515137,18.717472076416,19.7170867919922,20.2268600463867
1981-06-24,19.2581233978271,19.772367477417,19.0432605743408,18.45823097229,19.6881332397461,19.9108371734619
1981-06-25,19.1010780334473,19.7874698638916,19.093412399292,18.6888198852539,20.3989181518555,20.4705715179443
1981-06-26,17.2651023864746,18.0484199523926,17.7592277526855,17.8678073883057,19.2390060424805,19.6780967712402
1981-06-27,17.0720806121826,17.6440906524658,17.1400566101074,17.0018997192383,18.3859901428223,18.981466293335
1981-06-28,18.0249652862549,18.444019317627,17.706787109375,17.4955101013184,18.6400680541992,19.3000354766846
1981-06-29,18.9663276672363,19.2365646362305,18.3797416687012,17.9026908874512,19.0089130401611,19.5645179748535
1981-06-30,19.5799579620361,19.6734428405762,18.6958522796631,17.7803134918213,18.9234828948975,19.3363571166992
1981-07-01,19.4103202819824,19.5669956207275,19.0091171264648,18.4508113861084,19.2813987731934,19.7712249755859
1981-07-02,18.6804313659668,18.889368057251,18.5103588104248,18.3916721343994,18.9869899749756,19.8904495239258
1981-07-03,19.2947158813477,19.7481994628906,20.2765979766846,20.4072513580322,21.0884342193604,21.6856555938721
1981-07-04,19.4272480010986,19.9659118652344,20.1421852111816,20.1490936279297,21.1155319213867,21.4618225097656
1981-07-05,18.317045211792,18.9356365203857,19.0823497772217,19.2222728729248,20.2441005706787,20.8485202789307
1981-07-06,17.8066940307617,18.3326873779297,18.0472717285156,17.8990802764893,19.0122947692871,19.5699272155762
1981-07-07,17.9477672576904,18.4921264648438,18.3488922119141,18.1985130310059,19.3084659576416,19.6149253845215
1981-07-08,17.925989151001,18.5857086181641,18.5580425262451,18.509801864624,19.6486873626709,20.0935840606689
1981-07-09,17.1400775909424,17.7763710021973,17.7995147705078,18.0125560760498,18.9533824920654,19.8227062225342
1981-07-10,18.9677886962891,19.4732189178467,19.3129901885986,19.1824722290039,20.1645107269287,20.5795040130615
1981-07-11,19.4476890563965,19.8517875671387,19.8171577453613,19.6610507965088,20.3140296936035,20.8187503814697
1981-07-12,19.1920776367188,19.5039691925049,19.3073596954346,18.9487457275391,19.8395500183105,20.1956043243408
1981-07-13,18.8524913787842,19.3281421661377,19.5536727905273,19.6560001373291,20.5462760925293,21.1463012695312
1981-07-14,19.8535919189453,20.1902008056641,20.0293216705322,20.1876277923584,21.0850429534912,21.3323745727539
1981-07-15,19.4165878295898,19.7229881286621,19.5143756866455,19.537296295166,20.5875835418701,21.0357704162598
1981-07-16,19.1277561187744,19.179500579834,18.4718170166016,17.8816184997559,18.4088439941406,19.1298027038574
1981-07-17,19.1908016204834,19.2934284210205,19.0210208892822,18.4434127807617,18.7616519927979,19.4919834136963
1981-07-18,15.8921337127686,16.8718814849854,16.7767715454102,18.5556240081787,19.7450122833252,20.7991905212402
1981-07-19,14.325252532959,15.2069854736328,14.6069793701172,16.7822132110596,17.0631103515625,18.5996208190918
1981-07-20,14.1985788345337,14.7224464416504,13.9625415802002,14.2217092514038,14.8293685913086,15.3708972930908
1981-07-21,12.9758338928223,13.3979177474976,12.4458751678467,12.8507633209229,12.8883466720581,14.1384429931641
1981-07-22,13.3023843765259,13.8281707763672,13.2785272598267,13.5544891357422,14.1109867095947,14.9805135726929
1981-07-23,16.030366897583,16.7395935058594,16.6911964416504,17.0972843170166,17.8605003356934,18.5636596679688
1981-07-24,17.1608219146729,17.6620826721191,17.5118541717529,17.6392288208008,18.203010559082,18.9377117156982
1981-07-25,14.9777774810791,15.7304039001465,15.4706783294678,16.1869449615479,16.6806354522705,17.6471099853516
1981-07-26,13.9437856674194,14.4667530059814,13.1935319900513,13.5254573822021,13.9404497146606,14.833438873291
1981-07-27,14.2585573196411,14.797833442688,14.0285291671753,14.2449951171875,15.044807434082,15.7219877243042
1981-07-28,16.6588001251221,16.8935527801514,16.402587890625,16.1452922821045,16.4537925720215,17.024450302124
1981-07-29,17.1300220489502,17.2583274841309,16.364501953125,15.9563570022583,16.2751712799072,17.0494480133057
1981-07-30,17.4279518127441,17.6380958557129,16.8895111083984,16.7378025054932,17.3754119873047,18.2113456726074
1981-07-31,16.9980144500732,17.2996425628662,16.5415344238281,16.1408176422119,16.8596000671387,17.3507461547852
1981-08-01,16.6959800720215,16.9877834320068,16.6845588684082,16.745698928833,17.2514953613281,18.8650531768799
1981-08-02,17.4546127319336,17.5194854736328,16.9266834259033,16.7021522521973,17.225399017334,19.0068798065186
1981-08-03,19.4179229736328,19.1230888366699,18.4287796020508,17.8314628601074,18.4124393463135,19.3177108764648
1981-08-04,19.9009799957275,19.8213691711426,19.6968288421631,19.3865451812744,20.1386528015137,20.7045497894287
1981-08-05,18.8543968200684,18.671802520752,18.5867137908936,18.5022888183594,18.6148509979248,19.6068248748779
1981-08-06,18.5854625701904,18.4240531921387,18.5805759429932,18.715238571167,18.6322364807129,19.8901977539062
1981-08-07,18.9075660705566,18.8107986450195,18.8600921630859,18.7156867980957,18.9783878326416,19.9130229949951
1981-08-08,19.925745010376,19.6811752319336,19.6145477294922,19.0562496185303,19.2636642456055,19.8874187469482
1981-08-09,18.9349517822266,18.9734630584717,18.8648414611816,18.9135761260986,19.3065662384033,20.0716114044189
1981-08-10,16.2300624847412,16.4454212188721,16.8126850128174,17.6625499725342,18.0352649688721,19.4180183410645
1981-08-11,15.750584602356,15.9502639770508,16.2594699859619,16.8942775726318,17.3711700439453,18.6684398651123
1981-08-12,16.1377296447754,16.2133293151855,16.0300674438477,16.3958435058594,16.9758586883545,18.1188201904297
1981-08-13,16.8345584869385,16.9472923278809,16.7480487823486,17.0831298828125,17.7809963226318,18.7672824859619
1981-08-14,17.7603225708008,17.8266582489014,17.3645896911621,17.3816909790039,18.2591819763184,19.0523929595947
1981-08-15,18.5906162261963,18.3873100280762,18.3359241485596,17.7220039367676,18.1150569915771,18.6129493713379
1981-08-16,19.4155979156494,19.1517124176025,19.2335929870605,19.2957649230957,19.2284069061279,20.6080360412598
1981-08-17,18.562894821167,18.4342250823975,18.6130867004395,18.4737148284912,18.5735931396484,19.9095592498779
1981-08-18,20.3539905548096,20.3258495330811,20.7998447418213,20.5350646972656,20.6551742553711,21.3617782592773
1981-08-19,19.1633625030518,19.1431121826172,19.4495849609375,19.4519157409668,19.6578578948975,20.4633140563965
1981-08-20,16.9545726776123,17.259859085083,17.0586357116699,17.6803417205811,18.3143653869629,19.3715229034424
1981-08-21,15.9758415222168,16.1604518890381,15.5894231796265,15.9574384689331,16.4030494689941,17.6031455993652
1981-08-22,16.6445064544678,16.625919342041,16.0327987670898,15.9890050888062,16.2364330291748,17.5399856567383
1981-08-23,18.0247802734375,18.0830116271973,17.8554573059082,17.842456817627,18.1826992034912,19.4809761047363
1981-08-24,18.4686756134033,18.4584293365479,18.5270023345947,18.3071613311768,18.6027565002441,19.612943649292
1981-08-25,17.6713371276855,17.8024749755859,17.9730281829834,18.0253257751465,18.4025745391846,19.3270740509033
1981-08-26,19.1592063903809,19.2001991271973,19.3789615631104,19.2610816955566,19.7017707824707,20.5369873046875
1981-08-27,19.2275562286377,19.3090763092041,19.2996807098389,19.1072044372559,19.8355770111084,20.3960037231445
1981-08-28,21.2846393585205,20.7922229766846,19.9521141052246,18.2520217895508,19.0341205596924,18.75661277771
1981-08-29,20.9432716369629,20.2730369567871,19.9392719268799,18.6494197845459,19.2064189910889,20.1259288787842
1981-08-30,20.5712890625,20.091796875,20.4088745117188,19.1864147186279,19.0159397125244,19.8560047149658
1981-08-31,20.2832927703857,20.198371887207,20.2983570098877,18.8682537078857,20.0316181182861,19.7243003845215
1981-09-01,16.3417873382568,16.1405658721924,16.5916576385498,16.5731983184814,16.0389003753662,17.9843425750732
1981-09-02,16.0528430938721,15.7521142959595,15.8011388778687,15.6610469818115,15.2447538375854,17.015869140625
1981-09-03,15.9698276519775,15.907247543335,16.2667484283447,16.6052322387695,16.8149032592773,18.3006153106689
1981-09-04,19.1316337585449,18.5706768035889,18.6620979309082,18.7514934539795,18.2486591339111,19.4813709259033
1981-09-05,17.718090057373,17.6949367523193,17.9526481628418,18.0019187927246,18.5558624267578,19.2787380218506
1981-09-06,17.5921020507812,17.579761505127,17.9259700775146,18.1451396942139,18.4869861602783,19.2315139770508
1981-09-07,18.4949035644531,18.4213008880615,18.7661781311035,18.9252758026123,19.1578617095947,19.7822418212891
1981-09-08,19.495906829834,19.2539501190186,19.5574226379395,19.7022705078125,19.5866584777832,20.7303142547607
1981-09-09,19.6114883422852,19.1447696685791,19.330602645874,19.2902374267578,19.0742797851562,19.8379135131836
1981-09-10,21.7626571655273,21.2278747558594,21.4971141815186,20.681303024292,20.1414051055908,20.4874992370605
1981-09-11,20.2796878814697,19.6758785247803,19.574125289917,19.4225234985352,19.0845699310303,19.9171600341797
1981-09-12,20.9920215606689,20.2310123443604,19.9620876312256,19.4620094299316,19.1525630950928,20.1196002960205
1981-09-13,22.1196346282959,21.2822017669678,21.3467674255371,20.1637268066406,19.8852348327637,20.7298259735107
