NaN;NaN;NaN;NaN;NaN;0.000268344;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000791258;0.002060268;0.038598124;0.26436839;0.80749148;11.725504;6.1332631;2.3363597;2.2466328;2.4872894;1.7134221;2.6814215;1.9532163;2.3897526;2.8100407;2.397629;1.4666965;1.478096;0.49002266;0.31945914;0.30083457;0.97907639;2.2026205;1.0503645;0.80622488;0.88152486;0.58531731;0.55052239;0.81234497;0.57481289;0.51715773;0.39329138;0.30179292;0.27869353;0.2644619;0.16257915;0.2717005;0.18255487;0.29050684;0.28986019;0.13397488;0.12380162;0.11291278;0.11288283;0.43075156;0.59805131;0.4003545;0.51162773;0.51551664;0.1562569;0.089650817;0.1333206;0.12656212;0.20730929;0.18042468;0.21408029;0.14866969;0.1284318;0.10197463;0.047006082;0.070291348;0.07794103;0.05490379;0.049237832;0.06647598;0.085815191;0.083080508;0.10623478;0.12954779;0.095576577;0.094943903;0.054059971;0.033583302;0.018416516;0.010857164;0.007033569;0.005045961;0.004338327;0.00298681;0.001546174;0.000766921;0.000293519;NaN;0.00035155;0.000321264;0.000185414;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.00019082;0.000189621;0.000385338;0.012722725;0.041410308;0.044880345;0.029767817;0.014547947;0.006663261;0.003058386;0.001682986;0.002173226;0.003077332;0.006647328;0.007579538;0.006049095;0.003794901;0.002302668;0.001193954;0.000515284;NaN;NaN
0.46073753;0.85726732;0.21952423;0.48817623;0.37399414;0.33559003;0.12400956;0.30439478;0.11845294;0.12298067;0.48236924;0.7789728;0.35234514;14.521056;18.212301;623.55249;4289.2759;13196.933;122083.33;76237.344;32421.01;33240.461;36756.277;24141.213;40989.148;28975.168;36521.648;42534.922;34038.41;21066.727;24543.232;6814.7637;4938.855;4243.2935;21180.051;33118.309;18763.689;13953.025;14591.031;10303.973;8430.9834;12664.999;8343.5537;7996.3047;5948.7041;4812.2041;4251.6079;3957.3228;2595.0313;4119.9536;2866.1384;4649.8486;4640.9966;2169.9451;1767.3281;1726.3461;1898.0035;7168.1758;9539.7197;6041.9199;7723.6304;6832.8198;2091.6189;1461.1226;2105.5813;2103.7104;3061.8525;2672.4463;3188.3984;2377.4849;2049.1917;1573.6832;704.99982;1228.7124;1232.0901;877.52075;853.80542;1070.3009;1460.1445;1329.8176;1702.1001;2071.7117;1483.1188;1476.6112;790.13574;515.57343;305.07297;181.73767;121.65835;88.84581;79.108208;53.174217;29.48834;21.190266;11.576934;6.9062681;8.7790432;8.261158;5.262753;3.8619184;2.5877233;0.56473637;0.094109304;0.037564691;0.005968888;0.011030107;0.009700715;0.05581329;0.1481408;0.2323336;0.24436192;0.16407736;0.17153792;0.1098109;0.042804524;0.054380845;0.057100352;0.054345548;0.078451484;0.064658009;0.030423641;0.039374627;0.059750795;0.048622467;0.10183754;0.079506874;0.047270332;0.05030309;0.071980447;0.069143243;0.046340384;0.082212381;0.12726325;0.011244116;0.077304915;0.10849897;0.036480661;0.020791566;0.23900071;0.048346791;0.056358013;0.095923163;0.013361514;0.068759806;0.042252675;0.035015479;0.039962381;0.082203075;0.001980671;0.002939823;0.011568346;NaN;0.000499765;NaN;0.000699167;0.004052448;0.13939992;0.81545883;3.0669858;6.0732698;7.2662129;10.37124;235.42613;683.586;709.80688;467.4928;235.33904;118.83316;57.40387;41.356945;50.624332;68.952667;130.9377;144.80188;112.61511;72.986427;43.94529;23.556122;8.4556732;2.4772184;NaN
0.003459195;0.010893992;0.002846726;0.002975002;0.003658607;0.001466742;0.000781282;0.001070086;0.000982746;0.005954245;0.004924275;0.00672481;0.004257203;0.17594181;0.12283417;8.3167391;47.509438;152.13335;1235.3965;636.7655;302.51688;330.92255;324.53592;213.57106;399.44608;316.2099;349.70056;408.65872;369.80984;220.28729;282.55173;67.47937;54.153759;44.524754;359.4079;326.91824;249.01317;161.63701;165.40057;126.48878;90.523796;133.36946;85.38623;88.159676;63.564758;50.275063;44.525799;37.516819;29.003069;40.772087;29.793783;50.909878;43.751003;22.876141;15.933416;17.348427;21.784428;81.682076;103.97109;61.061882;79.504951;53.551651;17.950031;15.745849;21.603685;24.44528;31.963535;26.421858;30.945967;25.095322;20.47464;15.170857;7.6150451;13.749501;13.136941;9.2442408;9.6032934;11.483108;15.413342;14.096509;18.034019;22.640965;15.627251;14.793015;7.5075593;5.1278715;3.1097498;1.8342491;1.1578271;0.86990279;0.75182438;0.49883744;0.26306054;0.19536313;0.11700208;0.069927737;0.10269301;0.090370633;0.047826428;0.032170676;0.019141091;0.003367305;0.000736689;0.000197909;2.88E-05;0.000281247;6.72E-05;0.000424214;0.002169993;0.00280138;0.002420577;0.001386443;0.000667407;0.00058605;0.000414849;0.000896376;0.000573177;0.000498466;0.000750413;0.000588639;0.000311538;0.000487883;0.000666419;0.000527909;0.000316268;0.000612414;0.000466386;0.000379469;0.001290336;0.000984876;0.001270122;0.001605646;0.00180418;0.001983832;0.001073804;0.0006361;0.001154903;0.001055541;0.000416045;0.000539895;0.000889113;0.001068624;0.00027276;0.000485187;0.000222739;0.000168319;0.000306229;6.60E-05;3.45E-05;6.93E-05;1.55E-05;NaN;NaN;NaN;1.46E-05;0.000178257;0.002106744;0.009965783;0.036037505;0.067081496;0.080997504;0.16122521;2.9604197;7.7422457;7.6781564;4.8789182;2.4530146;1.2452127;0.61075741;0.47834823;0.57202262;0.82903802;1.4852315;1.5831773;1.226823;0.78421885;0.46002015;0.23180188;0.081127457;0.025032753;NaN
0.002215063;0.002505935;0.003063485;0.002713302;0.002493861;0.002939264;0.002126059;0.001906872;0.000617265;0.001826555;0.001775218;0.004165844;0.010096497;0.1831831;0.12417068;9.8211527;53.932556;229.13681;1087.7739;548.11505;276.17758;310.96091;272.49194;193.1765;377.26996;291.47177;339.14612;367.59995;397.40945;238.57806;282.7963;71.145638;55.632092;46.776791;429.0993;347.22888;278.29642;177.89467;165.18626;132.44495;83.497185;139.68335;95.177162;93.524826;60.069149;49.461479;45.662579;34.070259;32.994831;38.865555;30.970009;56.353859;40.916531;21.84201;14.821658;16.645058;24.581776;90.337036;105.86267;59.439983;73.664696;37.765324;15.316438;16.417891;22.880985;27.46118;33.3451;27.151983;29.348763;27.24349;19.450464;13.925488;8.5533085;14.523588;12.976614;8.9643373;10.457147;11.715014;15.867636;14.265721;18.706034;23.586912;16.224966;14.603003;6.9073644;4.8638449;2.9998846;1.7691432;1.0849668;0.81749731;0.70167947;0.45016602;0.24252768;0.18865094;0.11314683;0.07598193;0.11261812;0.09019924;0.040254202;0.020303853;0.011792182;0.001915657;0.000465301;0.00013594;3.20E-05;0.000184913;9.67E-05;0.000669729;0.002698608;0.003569495;0.002321943;0.001021799;0.000318594;0.000586118;0.000215673;0.000194125;0.000386529;0.00025469;0.000659792;0.001126473;0.000166333;9.92E-05;0.000243262;0.000569853;0.002361994;0.000802209;0.000643254;0.00034877;0.001148085;0.000576313;0.00383295;0.000836329;0.000240539;0.001195353;0.000464131;0.000832202;0.001372279;0.001511781;0.001032427;0.001506696;0.000663739;0.00306585;0.00146949;0.000471015;0.000313666;0.000242464;0.000119065;0.000211882;5.10E-05;NaN;4.06E-06;NaN;3.23E-06;NaN;5.30E-06;0.000210622;0.00306014;0.011923649;0.042407785;0.076578073;0.092310764;0.22637597;3.6111;8.218338;7.9323959;4.8755288;2.4312265;1.2279832;0.60200256;0.54358214;0.65177917;0.92247742;1.6775857;1.7103565;1.2563604;0.79723483;0.45779571;0.2249435;0.073312953;0.023875616;NaN
0.005031601;0.000875335;0.003617819;0.00120353;0.001331348;0.001538622;0.001283379;0.001013847;0.001361797;0.001586729;0.002359965;0.004339171;0.009478017;0.15223916;0.06475459;8.164916;54.035965;316.82233;920.79437;472.81384;265.48404;290.43744;208.92215;167.4751;356.86606;262.71582;331.30231;323.07645;361.56485;243.46416;308.49896;77.096657;53.536293;49.742355;438.99936;331.88367;276.27167;176.60069;141.70175;122.74119;73.314499;124.63625;96.19532;86.653221;48.019753;44.55526;42.848324;29.550451;35.115917;32.536499;30.890192;59.704262;34.985378;19.397129;14.004306;15.526623;27.024912;92.603516;94.781715;52.500996;65.408508;26.423933;12.92107;15.784765;21.867884;27.561438;34.071911;26.30789;26.052261;27.1301;16.901411;12.004452;9.5459166;14.299749;11.717116;8.6068335;10.778051;11.894779;15.132111;14.051288;18.37512;23.154722;15.865764;13.387053;5.9786482;4.4154615;2.6733773;1.6097798;0.97620249;0.74004;0.61173171;0.39507964;0.21269922;0.18960632;0.1056348;0.08428099;0.1113677;0.086121812;0.030836582;0.012318297;0.007628643;0.001135735;0.000253707;9.81E-05;4.93E-05;8.05E-05;0.000177991;0.000929118;0.0031015;0.003925861;0.002227162;0.00069133;9.34E-05;0.000311093;0.00034334;0.000125343;0.000236441;0.000186314;0.001070694;0.000841275;0.000127897;0.000341813;0.000409723;0.000276804;0.000323151;0.000406558;0.000346171;0.000616848;0.00043664;0.001212852;0.00076464;0.000290136;0.000712471;0.000682822;0.001219748;0.001021143;0.00081128;0.003525685;0.001144695;0.000925372;6.70E-05;0.00122536;0.00039767;0.00033282;9.81E-05;0.000118638;0.000106611;0.000252857;8.50E-05;NaN;0.000151859;NaN;2.08E-05;2.93E-06;6.55E-06;0.000123562;0.003427159;0.013077867;0.048991606;0.080044597;0.093224525;0.26453567;4.158453;8.2477875;7.6409392;4.5763173;2.292501;1.1366419;0.58276922;0.55648655;0.67219406;1.0547301;1.7747598;1.6776711;1.2648468;0.76991367;0.42891118;0.19526134;0.065293558;0.023234565;NaN
0.000388773;0.001771436;0.000814223;0.000768164;0.001633079;0.001406684;0.001043844;0.001576822;0.00042602;0.003233081;0.001883281;0.002167488;0.005491057;0.10917271;0.044301134;5.8634992;49.148643;344.87567;725.16156;232.12877;217.06439;236.12726;136.30293;140.51474;272.7345;186.61198;233.83418;234.98871;256.34366;191.81996;292.49011;81.112907;42.296867;53.240768;409.61133;265.09811;207.67491;137.16011;108.36765;86.19706;64.821442;99.270683;84.29631;65.953568;36.904846;32.470959;33.566559;24.346588;31.847429;24.739632;28.0819;53.922413;24.011925;14.45078;11.853689;12.279392;24.683331;77.714821;67.934563;41.060379;46.960598;16.818474;9.4853859;13.276059;18.278124;24.5205;29.274073;20.840708;20.72159;23.774698;13.073289;8.8990154;9.2690048;11.846004;8.9033651;7.2000446;9.4612055;10.145324;12.542831;12.012295;15.955386;19.694542;13.443816;10.196395;4.4667912;3.3783343;2.021323;1.2562497;0.7634275;0.56361556;0.46338689;0.29143238;0.16315098;0.16651528;0.090875313;0.083392501;0.093975708;0.07136976;0.017310657;0.006789958;0.00423531;0.00060128;0.000136162;6.90E-05;8.37E-05;0.000105833;0.000242269;0.000995978;0.003263369;0.00332379;0.001176642;0.000392121;5.99E-05;0.000438379;0.000123348;5.28E-05;0.000114611;0.000296659;0.001739141;0.000153439;0.000248174;3.83E-06;5.32E-05;0.000486224;0.000429629;0.000306936;0.000692506;0.00018364;0.00074176;0.000985764;0.000291597;0.000608667;0.00056375;0.000708309;0.000555925;0.000374644;0.000448763;0.000302151;4.93E-05;0.000111547;0.000233333;0.000263831;0.000341104;5.08E-05;0.000269099;4.19E-05;0.000190231;3.29E-05;7.09E-05;2.04E-06;0.000216092;9.59E-07;1.29E-05;3.23E-06;1.75E-06;0.000149796;0.004025901;0.014012408;0.046465877;0.072852053;0.081955165;0.27982506;3.9797058;7.3246675;6.3639488;3.6994889;1.7924137;0.91422457;0.50348395;0.48142356;0.57812321;0.9642331;1.5666844;1.4400022;1.0300713;0.63993466;0.34305221;0.14826901;0.050968841;0.018369557;NaN
0.000518342;0.000316953;0.000432156;0.000778533;0.000679769;0.00078822;0.000670586;0.000613513;0.00090506;0.002591951;0.002856683;0.001834736;0.00305499;0.097327232;0.071352921;5.6451459;49.494286;393.35138;648.25006;126.01802;206.3029;198.46515;102.39317;124.22402;203.68547;171.40614;193.45128;187.86703;186.64195;158.40977;255.56241;98.053658;35.15749;67.153831;385.34891;227.49567;172.86148;118.51919;94.436592;67.359795;55.944412;84.36039;75.06321;49.648514;29.624693;25.460335;27.298052;23.067215;28.19739;20.673164;27.470133;48.21516;18.820381;12.161202;9.8226099;10.347342;23.677252;65.706688;52.958996;33.159397;33.512863;11.768732;7.735909;11.662606;15.745956;22.965736;24.926968;17.98867;17.420458;20.818424;11.130942;6.9772835;9.0006418;10.215119;7.2358747;6.2792568;8.4757166;9.0907879;11.374138;11.357937;14.60563;17.832287;11.955543;8.044919;3.5031481;2.7201872;1.580277;0.99926299;0.64880276;0.46306515;0.37453812;0.22995897;0.14059228;0.16077968;0.096643142;0.093127891;0.08133895;0.061882198;0.011266614;0.004090788;0.002307595;0.00035297;7.81E-05;7.89E-05;0.000105356;0.000136216;0.000357786;0.001108546;0.003541616;0.002919151;0.000789097;0.000265761;0.000139246;6.28E-05;0.000163526;5.96E-05;9.18E-07;0.000275446;NaN;0.000680752;6.58E-05;NaN;6.02E-06;1.43E-05;0.00054648;0.000297429;0.000235535;0.000493804;0.002524392;0.000524506;0.000330496;0.000696957;0.000538228;0.000504281;0.000102241;6.51E-05;0.000378767;4.86E-06;5.88E-05;6.16E-05;0.000118931;0.000157891;0.000399816;5.39E-05;0.000259844;9.95E-05;0.000103848;4.21E-05;3.58E-05;3.85E-05;1.59E-06;NaN;4.15E-06;1.31E-06;5.83E-06;0.000325901;0.004525134;0.015515818;0.049007237;0.072407633;0.081123404;0.34584013;3.8282473;6.8679881;5.5175538;3.1567833;1.5263264;0.77571279;0.42556083;0.45275795;0.5518508;0.95664483;1.4730862;1.2929547;0.91146797;0.56783038;0.29563335;0.12112739;0.043593835;0.015934806;NaN
4.84E-05;0.002399198;0.000234823;0.000629825;0.000755374;0.0008746;0.000727295;0.001783986;0.000939889;0.001383051;0.001455567;0.003164821;0.008840434;0.10831846;0.11455802;6.7822566;51.25098;443.22687;627.77734;86.655022;208.8737;170.43521;75.531036;111.44309;140.70016;163.93417;151.38692;153.85658;143.78426;141.20819;205.33951;107.30283;27.401672;85.18042;319.61017;176.54547;130.09291;102.6467;74.798958;56.591114;47.553787;68.155968;63.933422;36.782806;20.272657;20.350344;21.800314;21.16975;23.212111;16.980883;24.890362;42.575985;14.485699;10.578635;7.8459682;8.6778116;20.698709;52.049549;40.485439;27.804497;22.918814;8.25109;6.2950268;10.131287;12.988195;21.283449;20.291258;14.409406;14.828857;17.605265;8.9784927;5.4898529;8.246995;8.5126181;5.7825894;5.6640568;6.9385624;8.2996778;9.7109995;10.364522;12.796878;15.989841;10.197007;6.1016889;2.763298;2.2078333;1.2402177;0.78643548;0.52191627;0.36393473;0.29191965;0.18156531;0.12252004;0.15715185;0.11216564;0.10584202;0.071264081;0.039292261;0.007416692;0.002170164;0.000984298;0.000158758;0.000126969;0.000148127;0.000146029;0.000176814;0.000529157;0.001667403;0.00360393;0.002467052;0.000493111;0.000110204;5.35E-05;1.64E-05;4.18E-05;NaN;NaN;NaN;NaN;1.83E-05;NaN;NaN;5.69E-05;0.000173389;0.000308618;0.000270194;0.000263439;0.000225027;0.000575676;0.000441479;0.000683704;9.77E-05;0.000376643;0.000150494;7.24E-05;2.49E-05;6.82E-05;0.000110246;6.42E-05;0.000126748;4.17E-05;7.06E-05;0.000126606;8.92E-05;0.000457136;5.75E-05;0.000122583;4.04E-05;3.48E-05;1.29E-06;NaN;NaN;NaN;1.86E-06;1.04E-05;0.000583511;0.005079299;0.017056063;0.046843175;0.069251738;0.074844137;0.40932074;3.715621;6.0547237;4.7389507;2.6570141;1.2297586;0.63872772;0.35754114;0.40458202;0.51842344;0.95853168;1.3452008;1.1565956;0.79559541;0.4841584;0.24207641;0.094322607;0.037099835;0.013466081;NaN
0.004536328;0.001393521;6.09E-05;0.001961155;0.001052125;0.000876845;0.000719803;0.000693154;0.000523596;0.000940924;0.00108622;0.00251238;0.01259261;0.13838328;0.34431195;9.2916241;56.843899;550.00745;674.44342;73.024193;229.58734;168.22757;66.245445;105.10517;126.1833;154.47205;143.58405;135.68092;119.91766;139.16829;176.8679;101.32495;24.515057;133.03677;307.54697;157.16469;104.98333;107.50371;64.810814;62.171593;49.536819;65.041077;59.25388;29.49539;15.439393;17.942024;20.408316;19.536659;19.564512;16.190811;24.220617;39.78986;12.487079;10.292416;7.6214237;8.6873226;19.947437;45.607746;35.237583;26.878714;18.745071;6.7157826;5.9661088;9.7660694;11.584476;21.228533;19.403288;12.576992;14.649541;16.276112;8.1247015;4.7068324;8.325963;7.956193;5.2584271;5.8534594;6.4407854;8.52353;9.4890556;10.190482;12.989173;15.690276;9.5270729;5.145669;2.4307456;2.0354471;1.103115;0.70190829;0.49896541;0.32767045;0.23759268;0.15306646;0.12620503;0.1774826;0.14758931;0.13217282;0.074786417;0.029770773;0.00549631;0.001483867;0.000411137;0.000111721;0.000236099;0.000259895;0.000201362;0.000319722;0.000697995;0.002209329;0.004385523;0.002116839;0.000318833;2.57E-05;3.14E-06;NaN;2.01E-05;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000220271;0.000192553;8.02E-05;0.00057562;0.000290636;0.000581979;0.000611491;8.09E-05;9.05E-05;0.000170268;8.98E-05;3.30E-05;0.00011827;6.92E-05;5.57E-05;3.40E-05;3.61E-05;2.93E-05;3.40E-05;5.03E-05;0.000226985;8.15E-05;8.79E-05;2.98E-06;1.70E-05;6.38E-05;7.08E-06;2.35E-05;3.50E-05;NaN;0.000177649;1.15E-05;0.000713011;0.006295775;0.021119587;0.05410751;0.073631436;0.075534455;0.55156529;4.0377545;6.1743803;4.5780606;2.4478211;1.1494229;0.58045286;0.35020101;0.43001974;0.54500419;1.0484955;1.3502507;1.1267147;0.77615166;0.46381107;0.22857985;0.084017515;0.035795432;0.01229037;NaN
0.001002974;9.00E-05;0.001680414;0.001240961;0.000862428;0.000800208;0.000963188;0.000522803;0.00089617;0.001767534;0.000717219;0.0010565;0.018948199;0.11713185;1.4961331;14.387315;57.292007;620.11377;713.28967;53.673161;278.61765;153.20494;63.431496;105.33569;116.93401;132.28464;129.66568;121.25557;101.72385;146.08369;166.01396;96.773613;26.142635;221.46217;284.89886;138.18581;86.284492;94.286842;61.394901;65.945831;58.330227;66.52623;54.249649;24.621405;14.285758;16.780607;18.410688;17.921724;16.603508;16.058489;23.978783;36.462189;11.416674;10.321768;7.1909528;9.0917826;20.391846;41.558537;31.840904;25.62602;16.653574;5.6972737;5.974884;9.5844612;10.633135;21.838087;19.463486;11.26553;14.311134;15.061768;7.5805178;4.6240649;8.5301609;7.9073272;5.0883808;6.0984058;6.0606847;8.9850883;9.9281826;10.276601;12.943982;15.3415;9.3892946;4.3773389;2.2434983;1.9551189;1.0842892;0.65899026;0.47752017;0.3078492;0.1956384;0.12957011;0.13687001;0.2168624;0.19284692;0.15739661;0.072200529;0.024558181;0.004507596;0.001180932;0.000266019;0.000179598;0.000388021;0.00031323;0.000332722;0.000463633;0.001049102;0.003303532;0.005162007;0.001625569;0.000228162;1.41E-05;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.65E-06;NaN;NaN;0.000102356;6.05E-05;0.000107105;0.000156833;0.000171551;0.000135708;6.94E-05;0.000124679;5.31E-05;5.20E-05;8.92E-05;8.77E-05;3.63E-05;8.57E-06;5.61E-05;1.69E-05;3.04E-05;2.43E-05;2.59E-06;4.35E-06;6.47E-06;1.48E-05;1.77E-05;4.84E-06;0.000154893;1.47E-05;3.82E-06;0.000973228;4.51E-05;1.14E-05;4.57E-06;0.000158708;0.001217686;0.008071202;0.026666047;0.062887833;0.081432365;0.080279656;0.68307501;4.3478732;6.2905149;4.5064898;2.2656322;1.1029419;0.53575188;0.36310315;0.45536566;0.57826799;1.1258943;1.4126525;1.1188052;0.75453925;0.45426631;0.21014953;0.080096811;0.034601446;0.011777056;NaN
