,x,y,2000-01-01,2000-02-01,2000-03-01,2000-04-01,2000-05-01,2000-06-01,2000-07-01,2000-08-01,2000-09-01,2000-10-01,2000-11-01,2000-12-01,2001-01-01,2001-02-01,2001-03-01,2001-04-01,2001-05-01,2001-06-01,2001-07-01,2001-08-01,2001-09-01,2001-10-01,2001-11-01,2001-12-01,2002-01-01,2002-02-01,2002-03-01,2002-04-01,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01
1,280.25,-5,21.200590133667,21.4430484771729,22.177267074585,22.0252151489258,22.5409507751465,22.0508899688721,22.6613121032715,22.3792133331299,21.5565090179443,21.7795753479004,21.3279838562012,21.6525135040283,22.0148544311523,21.8847770690918,21.6713485717773,22.7301692962646,21.7836418151855,22.1390399932861,21.9668064117432,21.3084182739258,21.1354541778564,20.6015529632568,21.0092086791992,21.9444885253906,22.8283519744873,23.0493431091309,22.0728321075439,22.776065826416,23.0382900238037,22.0354328155518,22.1642417907715,21.9719104766846,21.508960723877,20.9491004943848,20.5791168212891,21.2503890991211,22.6860427856445,21.862174987793,22.1147174835205,22.7066249847412,22.6052322387695,21.6884384155273,21.8211135864258,20.6592864990234,20.5408668518066,20.4509449005127,19.8894386291504,20.4778251647949,20.6268939971924,21.999044418335,21.4216175079346,22.299409866333,23.0064601898193,22.4019260406494,23.241081237793,23.4377689361572,22.4597187042236,21.9717636108398,21.6602630615234,21.9888076782227,22.5224857330322,22.450475692749,22.4691429138184,22.7493305206299,22.4271945953369,21.6120796203613,21.9096050262451,20.9399681091309,19.87060546875,20.1620693206787,20.2646865844727,20.2984523773193,21.6374435424805,22.09716796875,21.6268119812012,21.918981552124,22.5660057067871,22.6599349975586,23.0806903839111,22.9253749847412,21.613941192627,21.6930141448975,21.0682601928711,21.6630687713623,22.0719299316406,22.7479476928711,22.5295219421387,23.2565212249756,23.3462715148926,22.1523017883301,22.5410957336426,21.4447402954102,21.5437107086182,20.5857315063477,21.0339622497559,20.9452495574951,21.1475143432617,21.3995742797852,21.6660461425781,22.1491050720215,22.0530834197998,22.0108585357666,21.1342430114746,20.1105899810791,20.486852645874,20.5683517456055,20.4914093017578,21.141695022583,23.0689697265625,22.2952213287354,22.0320796966553,22.8315887451172,22.8597049713135,22.5145950317383,22.3712310791016,21.1906070709229,21.8158378601074,20.9898853302002,20.6500225067139,21.0101852416992,21.5097370147705,22.0528030395508,21.7937488555908,21.8243045806885,22.6822166442871,21.8688278198242,22.1226081848145,21.0801963806152,20.8792705535889,20.2769222259521,20.6540794372559,20.8309497833252
2,280.5,-5,20.9612045288086,21.0804195404053,21.8164730072021,21.631383895874,22.2021007537842,21.6991577148438,22.4918060302734,22.1539077758789,21.3292140960693,21.5358829498291,21.1384525299072,21.4318733215332,21.8073806762695,21.6414337158203,21.4312267303467,22.3835620880127,21.4792881011963,21.8408641815186,21.9752407073975,21.2043800354004,21.003776550293,20.4711380004883,20.7901649475098,21.7239894866943,22.50270652771,22.6829605102539,21.7595825195312,22.3064079284668,22.6562519073486,21.7024478912354,21.9245300292969,21.8371429443359,21.3014621734619,20.8575973510742,20.4392986297607,20.9949703216553,22.3406620025635,21.5195903778076,21.7778491973877,22.3350791931152,22.3136081695557,21.4447250366211,21.7288036346436,20.6198348999023,20.4503345489502,20.3661727905273,19.7197036743164,20.3594169616699,20.315954208374,21.703649520874,21.15895652771,21.9002265930176,22.5093994140625,21.9637584686279,22.8415584564209,23.0594539642334,22.0821914672852,21.750883102417,21.4299373626709,21.7065811157227,22.1922435760498,22.2003917694092,22.1669673919678,22.2375030517578,22.1196994781494,21.327953338623,21.8883934020996,20.825382232666,19.815315246582,19.99049949646,20.1782321929932,20.0760021209717,21.3813552856445,21.8244819641113,21.3336524963379,21.5187225341797,22.192325592041,22.2593879699707,22.9803009033203,22.7249221801758,21.4503440856934,21.5047073364258,20.8968982696533,21.4097099304199,21.8131580352783,22.5223960876465,22.2488288879395,22.9252338409424,22.9819374084473,21.8192100524902,22.4780006408691,21.3219051361084,21.3657722473145,20.466121673584,20.8886661529541,20.7476634979248,20.9447822570801,21.1362075805664,21.3524188995361,21.7228775024414,21.7382507324219,21.811897277832,21.0097351074219,20.0689792633057,20.4291477203369,20.4094505310059,20.3155899047852,20.9017677307129,22.7715644836426,21.9644794464111,21.7293910980225,22.4702415466309,22.4955310821533,22.3082790374756,22.1897029876709,21.0135021209717,21.7523784637451,20.8625087738037,20.4782676696777,20.8189754486084,21.2834358215332,21.7749881744385,21.5025901794434,21.6020164489746,22.3837833404541,21.6135807037354,21.9405155181885,20.9346923828125,20.7850513458252,20.1890068054199,20.5037746429443,20.6179351806641
3,280.75,-5,20.7218208312988,20.7177906036377,21.4556789398193,21.2375545501709,21.8632507324219,21.3474235534668,22.3222999572754,21.9286041259766,21.1019191741943,21.2921905517578,20.9489231109619,21.2112312316895,21.5999069213867,21.3980884552002,21.1911029815674,22.0369529724121,21.174934387207,21.542688369751,21.9836750030518,21.1003437042236,20.8720970153809,20.3407249450684,20.5711231231689,21.503490447998,22.1770629882812,22.316577911377,21.4463329315186,21.8367481231689,22.2742118835449,21.3694629669189,21.6848182678223,21.7023735046387,21.0939617156982,20.7660942077637,20.2994785308838,20.7395534515381,21.9952831268311,21.1770038604736,21.4409809112549,21.9635353088379,22.0219860076904,21.2010097503662,21.6364917755127,20.5803833007812,20.3598022460938,20.281400680542,19.5499668121338,20.2410106658936,20.005012512207,21.4082565307617,20.8962955474854,21.5010433197021,22.012336730957,21.5255928039551,22.4420356750488,22.6811408996582,21.704662322998,21.5300045013428,21.1996116638184,21.4243545532227,21.8620014190674,21.950309753418,21.8647937774658,21.7256774902344,21.8122043609619,21.0438270568848,21.8671798706055,20.7107944488525,19.7600269317627,19.8189296722412,20.0917778015137,19.8535499572754,21.1252689361572,21.5517959594727,21.0404930114746,21.118465423584,21.8186454772949,21.8588409423828,22.8799114227295,22.524471282959,21.2867469787598,21.3164024353027,20.7255382537842,21.1563491821289,21.554386138916,22.2968425750732,21.9681339263916,22.5939464569092,22.6176013946533,21.4861183166504,22.4149074554443,21.199068069458,21.1878318786621,20.3465118408203,20.743371963501,20.5500793457031,20.7420501708984,20.8728408813477,21.0387916564941,21.2966499328613,21.4234180450439,21.6129341125488,20.8852252960205,20.0273704528809,20.3714427947998,20.2505512237549,20.1397705078125,20.6618385314941,22.474157333374,21.6337375640869,21.4267024993896,22.1088943481445,22.1313571929932,22.1019649505615,22.0081748962402,20.8363990783691,21.6889190673828,20.7351322174072,20.3065128326416,20.6277656555176,21.0571365356445,21.4971733093262,21.2114315032959,21.3797264099121,22.0853500366211,21.3583335876465,21.7584228515625,20.7891883850098,20.6908321380615,20.1010913848877,20.3534717559814,20.4049205780029
4,281,-5,20.4824371337891,20.3551616668701,21.0948848724365,20.8437252044678,21.5244007110596,20.9956912994385,22.1527919769287,21.7033004760742,20.8746242523193,21.0484962463379,20.759391784668,20.9905891418457,21.3924331665039,21.1547451019287,20.9509811401367,21.6903457641602,20.8705825805664,21.2445125579834,21.9921092987061,20.9963054656982,20.7404193878174,20.2103099822998,20.3520793914795,21.2829933166504,21.8514175415039,21.9501972198486,21.1330833435059,21.3670902252197,21.8921718597412,21.0364780426025,21.4451065063477,21.56760597229,20.8864631652832,20.6745910644531,20.1596584320068,20.4841346740723,21.6499042510986,20.8344173431396,21.1041145324707,21.5919914245605,21.7303619384766,20.95729637146,21.5441799163818,20.5409297943115,20.2692699432373,20.1966304779053,19.3802318572998,20.1226024627686,19.69407081604,21.1128616333008,20.6336326599121,21.1018600463867,21.5152740478516,21.0874252319336,22.0425109863281,22.3028259277344,21.3271350860596,21.3091239929199,20.9692859649658,21.1421279907227,21.531759262085,21.7002277374268,21.5626182556152,21.2138500213623,21.5047092437744,20.7597026824951,21.84596824646,20.5962085723877,19.7047367095947,19.6473617553711,20.0053234100342,19.6310997009277,20.8691806793213,21.279109954834,20.7473335266113,20.7182064056396,21.4449634552002,21.4582939147949,22.7795219421387,22.3240184783936,21.1231498718262,21.1280975341797,20.554178237915,20.9029903411865,21.2956142425537,22.0712909698486,21.6874389648438,22.262659072876,22.2532653808594,21.1530265808105,22.3518142700195,21.0762329101562,21.0098915100098,20.2269020080566,20.5980777740479,20.3524932861328,20.5393161773682,20.6094760894775,20.7251644134521,20.8704223632812,21.108585357666,21.4139728546143,20.7607154846191,19.9857597351074,20.3137378692627,20.0916500091553,19.9639511108398,20.4219093322754,22.1767520904541,21.3029975891113,21.1240139007568,21.7475471496582,21.7671852111816,21.8956489562988,21.8266468048096,20.659294128418,21.6254596710205,20.6077537536621,20.1347579956055,20.4365539550781,20.8308353424072,21.2193584442139,20.9202728271484,21.1574382781982,21.7869167327881,21.1030864715576,21.5763301849365,20.6436824798584,20.5966129302979,20.0131778717041,20.2031669616699,20.1919040679932
5,281.25,-5,20.2430534362793,19.9925346374512,20.7340908050537,20.449893951416,21.1855506896973,20.6439571380615,21.9832859039307,21.4779968261719,20.6473293304443,20.8048038482666,20.5698623657227,20.7699489593506,21.1849594116211,20.9114017486572,20.7108592987061,21.3437366485596,20.5662288665771,20.9463367462158,22.0005435943604,20.8922672271729,20.6087417602539,20.0798950195312,20.1330375671387,21.0624942779541,21.5257740020752,21.5838146209717,20.8198337554932,20.8974323272705,21.5101318359375,20.7034931182861,21.205394744873,21.4328384399414,20.6789627075195,20.5830879211426,20.0198383331299,20.2287178039551,21.3045234680176,20.4918327331543,20.7672462463379,21.2204456329346,21.4387397766113,20.7135829925537,21.451868057251,20.5014781951904,20.1787357330322,20.1118583679199,19.2104949951172,20.0041942596436,19.383129119873,20.8174686431885,20.3709716796875,20.7026767730713,21.0182113647461,20.6492595672607,21.6429882049561,21.9245128631592,20.9496059417725,21.0882453918457,20.7389602661133,20.8599014282227,21.2015171051025,21.4501457214355,21.2604446411133,20.7020225524902,21.1972141265869,20.4755764007568,21.8247547149658,20.4816226959229,19.6494464874268,19.4757919311523,19.9188690185547,19.4086494445801,20.613094329834,21.0064239501953,20.454174041748,20.3179492950439,21.0712833404541,21.057746887207,22.6791324615479,22.1235675811768,20.9595527648926,20.9397926330566,20.3828182220459,20.6496315002441,21.0368423461914,21.8457374572754,21.4067459106445,21.9313697814941,21.8889293670654,20.8199348449707,22.2887210845947,20.9533977508545,20.8319530487061,20.107292175293,20.4527835845947,20.1549091339111,20.3365840911865,20.3461093902588,20.4115390777588,20.4441967010498,20.7937526702881,21.2150115966797,20.6362075805664,19.944149017334,20.256031036377,19.9327507019043,19.7881317138672,20.1819801330566,21.8793449401855,20.9722557067871,20.8213272094727,21.3861999511719,21.4030113220215,21.6893348693848,21.6451187133789,20.4821891784668,21.5620002746582,20.4803771972656,19.9630031585693,20.2453441619873,20.6045360565186,20.9415435791016,20.6291160583496,20.9351482391357,21.4884853363037,20.8478374481201,21.3942375183105,20.4981784820557,20.5023937225342,19.9252624511719,20.052864074707,19.978889465332
6,281.5,-5,20.5917625427246,20.2978267669678,21.0415840148926,20.5965919494629,21.0062007904053,20.5256652832031,21.7801704406738,21.5747947692871,20.9312782287598,20.9815292358398,20.9005718231201,21.0168075561523,21.5587024688721,21.3100051879883,20.9302806854248,21.4842567443848,20.6608371734619,20.7648258209229,21.9835987091064,21.1599388122559,20.9320220947266,20.4172458648682,20.3993396759033,21.3328475952148,21.8402519226074,21.8690166473389,21.1497039794922,21.135913848877,21.4710483551025,20.5084934234619,21.1276264190674,21.8090744018555,20.8628787994385,20.9474830627441,20.3782157897949,20.4627285003662,21.6533260345459,20.7535915374756,21.0179901123047,21.4144554138184,21.52174949646,20.7182369232178,21.4123764038086,20.7722301483154,20.5254878997803,20.4739055633545,19.5895748138428,20.4205169677734,19.7016506195068,21.1434116363525,20.6909351348877,20.8835735321045,20.943151473999,20.5499420166016,21.2884845733643,21.8873653411865,21.0775165557861,21.3756866455078,21.0629634857178,21.1730422973633,21.4560470581055,21.7506465911865,21.5451412200928,20.7667331695557,21.1665458679199,20.3982334136963,21.6058464050293,20.8469333648682,19.9907875061035,19.7977142333984,20.2824859619141,19.7800064086914,20.9280052185059,21.3038444519043,20.685209274292,20.4582691192627,21.0253028869629,21.0075912475586,22.5013065338135,22.17995262146,21.3160381317139,21.2321491241455,20.6994590759277,20.9207000732422,21.3697967529297,22.094877243042,21.6525630950928,22.0967388153076,21.7340068817139,20.6126880645752,22.0763359069824,21.1892013549805,21.031192779541,20.4363536834717,20.7251815795898,20.5137519836426,20.6798458099365,20.6796779632568,20.7271251678467,20.6708698272705,20.9687728881836,21.2623329162598,20.7995758056641,20.3536758422852,20.6469192504883,20.2014694213867,20.0919952392578,20.5234718322754,22.1550235748291,21.291633605957,21.1658039093018,21.5557231903076,21.4046401977539,21.4514179229736,21.6147174835205,20.8086242675781,21.8765659332275,20.8145618438721,20.2428646087646,20.5779876708984,21.0330486297607,21.2823467254639,20.9319591522217,21.1374740600586,21.3207225799561,20.6005363464355,21.0850429534912,20.7972240447998,20.752815246582,20.2149066925049,20.4039211273193,20.2991409301758
7,281.75,-5,20.9404697418213,20.6031188964844,21.3490772247314,20.7432899475098,20.8268489837646,20.4073734283447,21.577054977417,21.671594619751,21.2152290344238,21.1582546234131,21.2312812805176,21.2636680603027,21.932445526123,21.7086086273193,21.1497001647949,21.62477684021,20.7554454803467,20.5833168029785,21.9666538238525,21.4276103973389,21.2553024291992,20.7545948028564,20.6656436920166,21.6032009124756,22.1547317504883,22.1542167663574,21.4795742034912,21.3743953704834,21.4319667816162,20.3134956359863,21.0498561859131,22.1853103637695,21.0467948913574,21.3118762969971,20.7365913391113,20.6967391967773,22.0021266937256,21.0153503417969,21.2687339782715,21.6084651947021,21.6047592163086,20.7228889465332,21.3728828430176,21.0429821014404,20.8722381591797,20.8359527587891,19.968656539917,20.836841583252,20.0201721191406,21.4693565368652,21.0108985900879,21.0644702911377,20.8680934906006,20.450626373291,20.9339809417725,21.8502178192139,21.2054252624512,21.6631278991699,21.3869647979736,21.4861850738525,21.710578918457,22.0511474609375,21.8298377990723,20.8314418792725,21.1358795166016,20.3208904266357,21.3869380950928,21.2122459411621,20.3321304321289,20.1196384429932,20.6461048126221,20.1513633728027,21.2429161071777,21.6012649536133,20.9162425994873,20.5985908508301,20.979320526123,20.9574356079102,22.3234806060791,22.2363376617432,21.6725215911865,21.5245056152344,21.0160999298096,21.1917667388916,21.702751159668,22.34401512146,21.898380279541,22.2621059417725,21.5790843963623,20.4054393768311,21.8639507293701,21.4250049591064,21.2304344177246,20.7654151916504,20.997579574585,20.872594833374,21.0231056213379,21.0132465362549,21.0427131652832,20.8975429534912,21.1437931060791,21.3096561431885,20.9629459381104,20.7632007598877,21.037805557251,20.4701881408691,20.3958606719971,20.8649635314941,22.430700302124,21.611011505127,21.5102825164795,21.7252464294434,21.4062690734863,21.2135028839111,21.5843181610107,21.1350593566895,22.1911315917969,21.1487464904785,20.52272605896,20.9106292724609,21.4615612030029,21.6231498718262,21.2348041534424,21.3397998809814,21.152961730957,20.3532333374023,20.7758483886719,21.0962696075439,21.0032367706299,20.5045528411865,20.7549800872803,20.6193923950195
8,282,-5,21.289176940918,20.9084129333496,21.6565704345703,20.8899879455566,20.647497177124,20.2890796661377,21.3739395141602,21.7683925628662,21.4991779327393,21.3349800109863,21.5619926452637,21.5105285644531,22.306188583374,22.1072120666504,21.3691215515137,21.7652969360352,20.8500537872314,20.4018058776855,21.9497089385986,21.6952819824219,21.5785827636719,21.0919456481934,20.9319477081299,21.8735523223877,22.4692096710205,22.4394187927246,21.8094463348389,21.6128749847412,21.3928833007812,20.1184959411621,20.9720878601074,22.5615463256836,21.2307090759277,21.6762714385986,21.0949687957764,20.9307498931885,22.3509273529053,21.2771110534668,21.5194797515869,21.8024749755859,21.6877708435059,20.7275428771973,21.3333911895752,21.3137321472168,21.2189903259277,21.197998046875,20.3477363586426,21.2531642913818,20.3386917114258,21.7952995300293,21.3308620452881,21.2453689575195,20.7930335998535,20.3513088226318,20.5794773101807,21.8130722045898,21.3333358764648,21.9505710601807,21.7109680175781,21.7993259429932,21.9651107788086,22.3516483306885,22.1145324707031,20.8961505889893,21.1052131652832,20.2435474395752,21.1680297851562,21.5775585174561,20.6734714508057,20.4415607452393,21.0097217559814,20.5227222442627,21.5578289031982,21.8986854553223,21.1472778320312,20.7389125823975,20.9333400726318,20.9072799682617,22.1456546783447,22.2927227020264,22.0290050506592,21.8168621063232,21.3327388763428,21.4628353118896,22.0357055664062,22.5931549072266,22.1441974639893,22.4274730682373,21.4241619110107,20.1981925964355,21.6515674591064,21.6608066558838,21.4296760559082,21.0944766998291,21.2699775695801,21.2314376831055,21.3663673400879,21.3468151092529,21.3582992553711,21.1242141723633,21.3188133239746,21.3569774627686,21.1263160705566,21.1727275848389,21.4286918640137,20.7389068603516,20.6997241973877,21.2064552307129,22.7063789367676,21.9303894042969,21.8547592163086,21.8947696685791,21.4078998565674,20.9755878448486,21.5539169311523,21.4614944458008,22.5056953430176,21.482931137085,20.8025894165039,21.2432727813721,21.8900718688965,21.9639530181885,21.5376491546631,21.5421237945557,20.985200881958,20.1059322357178,20.4666538238525,21.3953151702881,21.2536582946777,20.7941970825195,21.1060371398926,20.9396457672119
9,282.25,-5,21.6378860473633,21.2137050628662,21.9640636444092,21.0366859436035,20.4681453704834,20.1707878112793,21.1708240509033,21.8651924133301,21.7831287384033,21.5117053985596,21.8927021026611,21.7573871612549,22.679931640625,22.5058155059814,21.5885429382324,21.9058151245117,20.9446620941162,20.2202949523926,21.9327640533447,21.9629516601562,21.9018650054932,21.4292945861816,21.1982517242432,22.1439056396484,22.7836875915527,22.7246208190918,22.1393165588379,21.8513565063477,21.3537998199463,19.9234962463379,20.8943195343018,22.9377841949463,21.4146251678467,22.0406646728516,21.4533443450928,21.1647605895996,22.699728012085,21.5388698577881,21.7702236175537,21.9964828491211,21.7707805633545,20.7321949005127,21.2938995361328,21.5844841003418,21.5657405853271,21.5600452423096,20.7268161773682,21.6694869995117,20.6572132110596,22.1212425231934,21.6508255004883,21.4262657165527,20.7179737091064,20.2519912719727,20.2249736785889,21.7759246826172,21.4612445831299,22.2380123138428,22.034969329834,22.1124687194824,22.2196426391602,22.6521492004395,22.3992290496826,20.9608612060547,21.0745449066162,20.1662044525146,20.9491214752197,21.94287109375,21.0148124694824,20.763484954834,21.3733386993408,20.894079208374,21.8727397918701,22.1961059570312,21.3783111572266,20.8792343139648,20.8873596191406,20.8571243286133,21.9678287506104,22.3491058349609,22.3854885101318,22.1092185974121,21.6493797302246,21.7339038848877,22.3686599731445,22.8422946929932,22.3900165557861,22.5928421020508,21.2692394256592,19.9909439086914,21.4391822814941,21.8966102600098,21.6289176940918,21.4235382080078,21.5423736572266,21.5902824401855,21.7096290588379,21.680383682251,21.6738872528076,21.350887298584,21.4938335418701,21.4043006896973,21.2896862030029,21.5822525024414,21.8195781707764,21.007625579834,21.003589630127,21.5479469299316,22.9820575714111,22.2497673034668,22.1992378234863,22.0642929077148,21.4095287322998,20.7376708984375,21.5235176086426,21.7879295349121,22.8202610015869,21.8171138763428,21.0824508666992,21.5759143829346,22.3185844421387,22.3047561645508,21.8404941558838,21.7444496154785,20.8174381256104,19.8586292266846,20.1574592590332,21.6943607330322,21.5040798187256,21.0838413238525,21.4570960998535,21.2598972320557
10,282.5,-5,22.2243366241455,21.6950645446777,22.4733352661133,21.4079170227051,20.678050994873,20.3963432312012,21.3185234069824,22.1940326690674,22.267972946167,21.9122047424316,22.4009819030762,22.2261047363281,23.2955188751221,23.1088752746582,22.0294952392578,22.3055438995361,21.2956771850586,20.4166851043701,22.2095737457275,22.4159851074219,22.4175758361816,21.9285926818848,21.6547508239746,22.5786914825439,23.3033790588379,23.2264957427979,22.6617984771729,22.3035106658936,21.6506423950195,20.0934371948242,21.1371021270752,23.4158039093018,21.7961196899414,22.5447597503662,21.9912071228027,21.6210041046143,23.2379627227783,22.046875,22.2357730865479,22.4011249542236,22.1197624206543,21.0142116546631,21.5761966705322,22.0683746337891,22.1179790496826,22.1228771209717,21.2950878143311,22.2751846313477,21.2156066894531,22.6588573455811,22.1663513183594,21.8681983947754,20.9791851043701,20.4784545898438,20.3414287567139,22.0197410583496,21.8028926849365,22.7160549163818,22.5593070983887,22.5985679626465,22.6901454925537,23.1452484130859,22.8409214019775,21.2579135894775,21.3452415466309,20.3987979888916,21.0786418914795,22.3611831665039,21.5357093811035,21.267879486084,21.9007949829102,21.4435939788818,22.3999919891357,22.7376441955566,21.8126850128174,21.2492790222168,21.1416969299316,21.1326065063477,22.1577949523926,22.5697593688965,22.9536056518555,22.5885696411133,22.1153430938721,22.2290687561035,22.9527339935303,23.2973308563232,22.8293628692627,22.9527893066406,21.418176651001,20.1697044372559,21.5716075897217,22.3556537628174,22.0258350372314,21.9607009887695,21.9995155334473,22.1639595031738,22.250301361084,22.2136459350586,22.1833953857422,21.7631340026855,21.8368625640869,21.6951065063477,21.6490230560303,22.1632480621338,22.3770427703857,21.4660320281982,21.50612449646,22.0904960632324,23.4951992034912,22.7765007019043,22.712833404541,22.4723663330078,21.6610336303711,20.914867401123,21.8073635101318,22.2808284759521,23.3463726043701,22.350399017334,21.5392284393311,22.1255645751953,22.9228801727295,22.8088893890381,22.3415374755859,22.1999549865723,20.9799251556396,20.061092376709,20.2857456207275,22.1902885437012,21.9808788299561,21.5605735778809,21.9693756103516,21.7544002532959
