"fecha_hora","Costa_Norte","Costa_Centro","Costa_Sur","Sierra_Norte","Sierra_Centro","Sierra_Sur","Selva_Norte","Selva_Centro","Selva_Sur"
1961-12-16,101071.75,101182.6484375,101292.078125,101066.0234375,101098.9375,101152.546875,101127.46875,101041.03125,101082.6015625
1962-01-16,101086.1875,101058.6875,101122.203125,101065.9921875,101021.7734375,101042.0625,101149.4609375,101029.046875,101013.5
1962-02-15,101148.9140625,101122.7265625,101209.609375,101132.90625,101090.6640625,101107.0390625,101209.25,101095.484375,101073.0234375
1962-03-16,101218.453125,101186.4140625,101153.6875,101210.8671875,101172.328125,101122.6953125,101291.90625,101186.5,101102.1328125
1962-04-16,101099.2578125,101108.46875,101303.7734375,101093.828125,101082.75,101123.6328125,101166.5234375,101068.3046875,101085.3046875
1962-05-16,101078.9609375,101264.78125,101580.8359375,101101.6640625,101222.0859375,101383.890625,101160.5859375,101146.6796875,101324.5
1962-06-16,101059.46875,101314.6640625,101636.1484375,101099.5234375,101267.6484375,101431.375,101133.703125,101182.109375,101368.2109375
1962-07-16,101131.25,101382.703125,101654.140625,101176.296875,101347.53125,101486.9140625,101210.53125,101267.15625,101434.4375
1962-08-16,101105.3125,101433.1171875,101682.2578125,101153.6640625,101365.0546875,101518.9296875,101177.7109375,101262.7578125,101452.2890625
1962-09-16,101262.7734375,101526.859375,101761.1640625,101290.796875,101454.6328125,101605.5625,101301.4921875,101355.015625,101538.875
1962-10-16,101398.421875,101598.6015625,101756.171875,101413.7421875,101531.265625,101627.390625,101427.1015625,101442.6796875,101568.546875
1962-11-16,101271.03125,101461.7734375,101614.65625,101279.3828125,101384.5546875,101481.7421875,101301.765625,101294.6484375,101418.21875
1962-12-16,101204.6015625,101317.875,101392.203125,101203.5546875,101249.125,101292.046875,101250.5078125,101183.765625,101242.90625
1963-01-16,101082.4609375,101100.9375,101110.6875,101070.375,101048.203125,101040.9453125,101139.2734375,101032.2890625,101003.2734375
1963-02-15,101236.8984375,101247.21875,101276.6796875,101230.3046875,101213.9375,101216.453125,101308.1484375,101212.5234375,101180.1171875
1963-03-16,101165.2734375,101159.703125,101152.8828125,101154.6171875,101129.7890625,101118.9296875,101235.8046875,101120.8828125,101094.5078125
1963-04-16,101125.34375,101195.5546875,101465.3515625,101125.96875,101190.65625,101316.59375,101204.28125,101151.3984375,101280.71875
1963-05-16,101004.515625,101224.4375,101521.734375,101024.90625,101177.140625,101333.078125,101084.59375,101087.65625,101275.6484375
1963-06-16,101017.1484375,101331.9453125,101713.0859375,101053.3671875,101265.875,101447.09375,101113.59375,101155.8828125,101375
1963-07-16,100955.3046875,101278.1015625,101678.734375,101001.9140625,101232.25,101443.625,101058.46875,101130.078125,101379.25
1963-08-16,101139.6640625,101506.5859375,101849.46875,101198.765625,101436.1484375,101611.40625,101233.1171875,101318.2578125,101531.0703125
1963-09-16,101425.5625,101674.8671875,101896.203125,101448.296875,101593.375,101726.1953125,101458.9453125,101495.4296875,101650.9375
1963-10-16,101329.234375,101549.453125,101710.6875,101348.046875,101477.0078125,101599.8359375,101362.8125,101387.6953125,101537.5
1963-11-16,101318.6875,101490.7109375,101638.171875,101321.9765625,101410.9765625,101486.9609375,101342.171875,101325.515625,101419.4765625
1963-12-16,101196.65625,101360.90625,101518.1953125,101199.1015625,101286.5078125,101377.0546875,101240.25,101200.734375,101313.78125
1964-01-16,101252.9609375,101288.890625,101374.40625,101245.3203125,101231.765625,101262.90625,101310.5703125,101201.9609375,101207.1171875
1964-02-15,101314.8828125,101353.2578125,101384.609375,101305.7890625,101305.6484375,101314.703125,101386.1015625,101282.0703125,101272.296875
1964-03-16,101094.4453125,101155.1171875,101290.1484375,101093.171875,101107.0078125,101164.5625,101176,101074.9296875,101107.7109375
1964-04-16,101050.90625,101118.5546875,101280.3046875,101049.4140625,101075.796875,101109.8359375,101123.109375,101042.6875,101053.1875
1964-05-16,101038.171875,101259.3515625,101587.6640625,101052.3359375,101210.359375,101373.1640625,101112.265625,101120.9609375,101319.109375
1964-06-16,100900.8125,101191.2421875,101499.4296875,100940.0234375,101138.0703125,101307.5859375,101002.9375,101041.734375,101247.4375
1964-07-16,101022.1640625,101346.421875,101674.328125,101059.21875,101276.0859375,101453.78125,101106.25,101161.2109375,101379.609375
1964-08-16,101044.4453125,101391.4375,101754.78125,101099.4375,101333.3828125,101528.59375,101149.1875,101224.6796875,101456.4609375
1964-09-16,101121.2890625,101403.625,101692.4609375,101152.765625,101335.3984375,101499.4375,101193.59375,101234.9375,101430.0625
1964-10-16,101171.3359375,101422.6953125,101669.296875,101182.7734375,101349.5546875,101498.609375,101214.21875,101238.078125,101423.75
1964-11-16,101186.84375,101418.0234375,101606.3203125,101200.859375,101339.6171875,101458.34375,101243.25,101238.734375,101385.0078125
1964-12-16,101142.578125,101290.8984375,101395.5703125,101145.0390625,101217.7890625,101278.4140625,101198.9453125,101142.65625,101216.2109375
1965-01-16,101049.109375,101062.5859375,101005.9765625,101044.90625,101012.21875,100941.2421875,101121.5234375,101005.6875,100901.34375
1965-02-15,101088.40625,101051.703125,101030.5625,101073.34375,101025,100995.2578125,101149.2890625,101036.1171875,100972.140625
1965-03-16,100956.171875,100910.5859375,101126.8359375,100942.0859375,100882.5390625,100933.8671875,101027.578125,100885.5234375,100879.7890625
1965-04-16,100958.8125,101176.78125,101448.2109375,100976.140625,101123.234375,101261.5078125,101033.9453125,101039.3515625,101206.703125
1965-05-16,101060.8671875,101268.5078125,101532.7109375,101088.5703125,101224.03125,101346.28125,101130.359375,101147.1796875,101297.84375
1965-06-16,101078.3515625,101321.171875,101560.890625,101110.609375,101265.921875,101394.25,101145.140625,101177.640625,101335.953125
1965-07-16,101131.09375,101384.109375,101693.8125,101162.90625,101326.5078125,101489.3515625,101185.953125,101234.8984375,101421.6328125
1965-08-16,101153.5078125,101408.4453125,101648.921875,101178.40625,101331.1796875,101471.8828125,101186.4921875,101238.6171875,101401.7578125
1965-09-16,101424.421875,101612.9375,101831.796875,101425.671875,101534.515625,101673.6796875,101428.6484375,101443.21875,101604.3359375
1965-10-16,101307.625,101512.046875,101705.9140625,101310.7109375,101423.2734375,101538.0859375,101310.4765625,101326.6796875,101462.234375
1965-11-16,101337.3125,101444.125,101612.2421875,101320.0625,101363.671875,101451.7890625,101343.0234375,101288.0078125,101377.328125
1965-12-16,101221.84375,101344.5390625,101449.125,101220.8203125,101265.8671875,101317.796875,101261.515625,101197.3671875,101253.8828125
1966-01-16,101237.5390625,101227.5625,101187.953125,101226.5546875,101179.5078125,101123.2578125,101288.2421875,101171.6328125,101078.65625
1966-02-15,101141.8984375,101088.1171875,101087.234375,101124.03125,101072.5234375,101015.2578125,101197.953125,101083.9765625,101002.2578125
1966-03-16,101029.9921875,100983.8359375,101167.921875,101012.59375,100951.515625,101016.0234375,101089.984375,100961.8359375,100985.46875
1966-04-16,101083.5078125,101102.609375,101307.34375,101077.71875,101064.7265625,101101.265625,101148.5703125,101036.78125,101030.078125
1966-05-16,101012.609375,101290.875,101613.34375,101036.546875,101228.3359375,101413.5,101098.703125,101117.8671875,101345.625
1966-06-16,100987.3046875,101237.8046875,101461.078125,101014.6953125,101192.6328125,101336.0625,101063.5,101098.3125,101289.2265625
1966-07-16,101046.3828125,101326.4296875,101605.5546875,101089.84375,101275.1484375,101419.171875,101132.5625,101180.2421875,101361.234375
1966-08-16,101089.4296875,101397.6640625,101670.875,101127.6640625,101321.828125,101475.2265625,101145.2890625,101211.859375,101403.0703125
1966-09-16,101267.875,101599.109375,101907.203125,101304.5390625,101506.109375,101680.0859375,101315.1484375,101382.8984375,101593.8046875
1966-10-16,101310.5,101544.0390625,101733.921875,101331.25,101465.5703125,101582.9375,101347.3984375,101369.59375,101514.3359375
1966-11-16,101190.4296875,101385.9296875,101541.484375,101198.703125,101306.84375,101398.9375,101226.40625,101216.0390625,101331.265625
1966-12-16,101118.1796875,101200.2890625,101308.59375,101112.9453125,101123.984375,101182.3671875,101171.015625,101074.734375,101118.71875
1967-01-16,101125.328125,101137.0390625,101213.6015625,101120.25,101083.5625,101097.21875,101194.65625,101072.5390625,101043.3984375
1967-02-15,101122.6953125,101027.515625,100879.84375,101100.4609375,101006.5390625,100906.9609375,101181.328125,101040.3203125,100901.2265625
1967-03-16,101179.703125,101211,101361.7421875,101172.21875,101188.53125,101254.15625,101250.0703125,101165.28125,101215.6484375
1967-04-16,101057,101144.484375,101363.9921875,101058.171875,101106.1875,101198.8359375,101133.875,101064.671875,101147.5859375
1967-05-16,101020.9140625,101255.8671875,101596.734375,101044.8984375,101198.3515625,101370.8671875,101109.03125,101108.0546875,101307.578125
1967-06-16,100923.671875,101223.390625,101532.734375,100967.0078125,101170.203125,101328.5390625,101025.1796875,101073.578125,101266.8046875
1967-07-16,101026.6328125,101361.921875,101696.609375,101078.96875,101300.78125,101480.109375,101122.0390625,101195.578125,101410.453125
1967-08-16,101097.3359375,101406.0390625,101666.046875,101144.0390625,101338.1640625,101484.2890625,101169.8125,101237.203125,101412.4296875
1967-09-16,101343.3515625,101562.3125,101780.4609375,101357.4921875,101484.703125,101614.859375,101366.515625,101390.6640625,101544.796875
1967-10-16,101318.296875,101538.15625,101732.8671875,101331.6171875,101460.1796875,101592.5859375,101339.6875,101367.8671875,101522.5546875
1967-11-16,101270.4765625,101469.5078125,101633.640625,101279.984375,101397.1875,101502.6015625,101299.0546875,101308.9609375,101436.59375
1967-12-16,101162.234375,101250.125,101319.4609375,101156.65625,101185.890625,101218.2734375,101201.28125,101131.796875,101170.5859375
1968-01-16,101038.1796875,101064.984375,101093.1015625,101031.0703125,101009.921875,101004.8984375,101102.609375,100990.078125,100961.703125
1968-02-15,101134.6484375,101124.2734375,101044.9375,101117.796875,101082.09375,101043.015625,101191.7265625,101074.0390625,101016.328125
1968-03-16,101109.375,101145.2265625,101308.609375,101109.9453125,101129.75,101170.9921875,101194.796875,101113.875,101140.2421875
1968-04-16,101017.359375,101170.3359375,101460.90625,101023.75,101123.2265625,101267.6953125,101094.3671875,101055.546875,101209.765625
1968-05-16,101033.9375,101287.4921875,101608.625,101057.125,101235.1875,101400.3359375,101111.2734375,101141.140625,101335.328125
1968-06-16,100945.0859375,101228.2578125,101538.1796875,100976.5234375,101167.96875,101330.203125,101032.5703125,101064.34375,101267.3203125
1968-07-16,101080.9921875,101400.6171875,101744.203125,101132.1328125,101344.921875,101525.9609375,101163.8046875,101241.3046875,101456.984375
1968-08-16,101103.8828125,101368.0703125,101647.7265625,101137.2421875,101301.3203125,101452.890625,101151.875,101207.5078125,101386.4609375
1968-09-16,101297.5,101512.1796875,101737.6328125,101314.2734375,101445.328125,101577.7890625,101332.90625,101358.7265625,101516.4453125
1968-10-16,101294.703125,101501.9140625,101718.453125,101304.4375,101427.546875,101546.7734375,101318.2421875,101333.640625,101475.9609375
1968-11-16,101120.859375,101294.140625,101472.4296875,101119.34375,101207.765625,101296.2890625,101141.328125,101117.28125,101222.2109375
1968-12-16,101098.203125,101191.78125,101269.8125,101098.203125,101126.6796875,101157.28125,101145.21875,101069.4375,101097.328125
1969-01-16,100959.8984375,100942.8359375,101076.765625,100947.15625,100900.375,100939.09375,101017.90625,100897.53125,100890.6953125
1969-02-15,101029.6171875,100981.984375,100910.3125,101021.421875,100934.0859375,100842.21875,101104.125,100950.671875,100796.28125
1969-03-16,100966.9921875,100868.859375,100978.34375,100939.25,100869.078125,100869.984375,101031.4609375,100903.265625,100861.25
1969-04-16,100955.1875,101023.984375,101247.4765625,100950.109375,100996.53125,101095.6640625,101012.765625,100945.1171875,101054.8046875
1969-05-16,100993.6328125,101202.3671875,101484.640625,101010.9609375,101143.03125,101283.4140625,101067.0234375,101058.078125,101222.71875
1969-06-16,101028.7890625,101306.859375,101674.765625,101055.453125,101243.421875,101431.890625,101102.265625,101138.4140625,101355.34375
1969-07-16,100997.296875,101284.0546875,101585.8203125,101040.4140625,101233.125,101392.734375,101085.3046875,101135.9296875,101332.109375
1969-08-16,101134.2265625,101421.3359375,101708.53125,101173.9375,101346.265625,101509.3046875,101192.5703125,101248.2890625,101431.5
1969-09-16,101311.6171875,101522.8828125,101754.453125,101324.0859375,101448,101584.0390625,101334.234375,101354.90625,101515.125
1969-10-16,101348.7890625,101546.1171875,101727.03125,101360.328125,101471.390625,101587.5625,101374.1171875,101389.7578125,101519.65625
1969-11-16,101195.1875,101371.09375,101529.4765625,101197.9609375,101287.7265625,101372.0859375,101222.921875,101201.515625,101300.0390625
1969-12-16,101189.421875,101316.796875,101464.34375,101188.6171875,101236.546875,101315.2890625,101238.9296875,101168.625,101242.8046875
1970-01-16,101170.3671875,101120.0703125,100983.453125,101143.265625,101052.3984375,100907.7265625,101205.0078125,101052.015625,100851.6328125
1970-02-15,101125.046875,101141.109375,101100.765625,101115.65625,101102.359375,101041.671875,101186.0859375,101091.984375,101005.4765625
1970-03-16,101098.109375,101154.796875,101222.2890625,101095.4375,101114.609375,101127.1640625,101166.2421875,101085.2109375,101087.6484375
1970-04-16,101087.7265625,101232.1953125,101545.515625,101095.03125,101195.546875,101359.078125,101174.84375,101132.125,101304.1875
1970-05-16,101067.46875,101301.1015625,101598.40625,101090.9140625,101251.65625,101400.8046875,101140.25,101165.5,101344.2109375
1970-06-16,101062.3515625,101348.90625,101665.96875,101103.265625,101294.9765625,101454.921875,101142.9765625,101198.0546875,101395.375
1970-07-16,101167.9375,101428.375,101735.25,101205,101378.8984375,101531.8125,101228.1640625,101294.40625,101470.734375
1970-08-16,101313.875,101551.25,101812.0703125,101337.6171875,101483.6875,101620.0390625,101345.3828125,101396.9921875,101554.9296875
1970-09-16,101507.03125,101704.59375,101930.125,101511.421875,101623.859375,101755,101513.21875,101537.75,101684.59375
1970-10-16,101486.859375,101663.6640625,101866.0625,101488.5625,101595.6015625,101717.109375,101490.625,101511.4765625,101653.28125
1970-11-16,101368.703125,101502.1640625,101641.7109375,101360.75,101428.46875,101500.0859375,101375.9296875,101348.09375,101434.734375
1970-12-16,101250.609375,101342.9921875,101404.5625,101245.140625,101279.875,101320.96875,101288.40625,101221.046875,101275.234375
1971-01-16,101098.3359375,101162.4921875,101306.3125,101094.71875,101116.6015625,101172.265625,101166.078125,101084.40625,101127.140625
1971-02-15,101131.265625,101105.8046875,101171.7578125,101116.8984375,101079.0625,101060.0703125,101202.65625,101083.578125,101005.6875
1971-03-16,101104.6796875,101123.5625,101228.8359375,101096.3671875,101096.9296875,101122.3125,101175.2578125,101081.078125,101091.8125
1971-04-16,100938.4609375,101004.0546875,101177.3828125,100931.65625,100959.125,101027.4375,101006.2578125,100928.3984375,100980.859375
1971-05-16,101033.9140625,101218.5234375,101531.140625,101039.6953125,101154.78125,101314.6640625,101106.90625,101069.2890625,101245.515625
1971-06-16,100938.7578125,101172.0234375,101506.8046875,100950.7421875,101121.5234375,101312.2578125,101010.765625,101026.359375,101258.25
1971-07-16,100969.1015625,101282.640625,101664.8359375,101008.890625,101217.3671875,101426.5703125,101071.3203125,101106.4921875,101349.1328125
1971-08-16,101068.25,101398.96875,101744.7421875,101113.734375,101332.8515625,101518.46875,101154.921875,101216.203125,101440.5546875
1971-09-16,101201.328125,101469.4453125,101767.109375,101229.6640625,101400.4296875,101566.203125,101262.5546875,101296.0234375,101494.078125
1971-10-16,101223.109375,101444.03125,101650.7421875,101248.2109375,101386.828125,101516.4453125,101283.9921875,101301.2421875,101455.9140625
1971-11-16,101074.5,101310.1640625,101497.265625,101092.2890625,101233.546875,101345.171875,101127.6875,101136.3203125,101273.546875
1971-12-16,101120.4140625,101201.7421875,101325.6484375,101115.25,101131.6796875,101184.7265625,101173.53125,101091.9453125,101117.75
1972-01-16,100977.7578125,100965.5234375,100977.9921875,100958.796875,100923.9921875,100914.859375,101040.578125,100915.9921875,100880.640625
1972-02-15,101030.7890625,100917.203125,100806.6875,101000.1171875,100885.1640625,100801.3984375,101085.1015625,100921.6171875,100787.5234375
1972-03-16,101115.375,101100.8828125,101097.375,101106.4765625,101068.359375,101048.0546875,101177.5703125,101064.328125,101019.28125
1972-04-16,101040.265625,101127.359375,101331.1015625,101028.8984375,101060.25,101123.5,101093.171875,101003.1171875,101048.1640625
1972-05-16,100936.46875,101149.3203125,101448.2890625,100953.0390625,101090.6953125,101249.2265625,101011.2265625,101000.6171875,101188.671875
1972-06-16,100981.484375,101241.6484375,101586.5078125,101009.3203125,101193.5390625,101375.6015625,101070.5390625,101097.59375,101317.953125
1972-07-16,101026.6796875,101315.625,101638.0078125,101072.1484375,101264.8515625,101433.3125,101114.890625,101170.234375,101370.375
1972-08-16,101208.3046875,101468.4765625,101755.0546875,101238.484375,101398.3671875,101554.9921875,101250.1171875,101301.5,101480.4609375
1972-09-16,101388.421875,101581.265625,101781.8828125,101399.3984375,101514.4453125,101636.9765625,101415.3359375,101430.6171875,101574.0625
1972-10-16,101365.140625,101534.6328125,101706.265625,101372.78125,101468.109375,101566.859375,101382.96875,101394.4921875,101505.65625
1972-11-16,101264.859375,101403.03125,101541.3515625,101262.5859375,101330.875,101404.4375,101286.8046875,101257.8984375,101337.90625
1972-12-16,101199.5234375,101302.640625,101386.0859375,101193.5390625,101224.296875,101264.0390625,101243.1875,101161.9140625,101203.4453125
1973-01-16,101164.75,101086.5234375,100978.7421875,101147.0859375,101048.84375,100956.9921875,101221.140625,101076.265625,100939.75
