,V1,V2,V3,V4,V5,V6
1981-03-31,31.5283870697021,31.4652214050293,30.9185218811035,30.8626670837402,30.7264652252197,31.5829334259033
1981-04-01,32.327693939209,32.2137069702148,31.8111248016357,32.062671661377,32.0861129760742,33.0172119140625
1981-04-02,29.7306537628174,29.9270114898682,29.6829261779785,30.6342658996582,31.1051807403564,32.6706809997559
1981-04-03,29.8870964050293,30.0520095825195,29.6125354766846,30.1594047546387,30.4213027954102,31.7867946624756
1981-04-04,30.4063377380371,30.2712879180908,30.0120410919189,30.1447296142578,30.2915172576904,31.6955852508545
1981-04-05,30.5906734466553,30.6160125732422,30.2577419281006,30.4811000823975,30.6040210723877,31.7358646392822
1981-04-06,32.4944648742676,31.9771137237549,31.789587020874,31.3463726043701,30.7418613433838,31.4067497253418
1981-04-07,30.3273963928223,30.5222682952881,30.4401435852051,30.2380218505859,30.8431148529053,30.9454669952393
1981-04-08,30.7104053497314,30.7970180511475,30.4690189361572,30.2337341308594,30.5592746734619,30.6582088470459
1981-04-09,30.2721138000488,30.1260051727295,30.6076927185059,30.6467475891113,30.5416240692139,31.1804828643799
1981-04-10,30.3481864929199,30.4997386932373,30.23703956604,30.3001270294189,30.6536960601807,31.2513465881348
1981-04-11,30.8655529022217,30.978967666626,31.5195655822754,30.7700080871582,31.1991729736328,30.9235286712646
1981-04-12,31.4737968444824,31.5961036682129,31.3299732208252,31.1862716674805,31.0598373413086,31.7686100006104
1981-04-13,31.0490169525146,31.1333522796631,31.2068099975586,31.3000392913818,31.2829494476318,31.8296718597412
1981-04-14,31.4951801300049,31.5615081787109,31.788106918335,32.0406303405762,31.7926959991455,32.5562019348145
1981-04-15,30.8878726959229,31.0275745391846,30.9061489105225,31.3576908111572,31.2042255401611,32.3492660522461
1981-04-16,28.1744556427002,28.5680713653564,27.9556217193604,28.7655735015869,29.1254386901855,30.1947231292725
1981-04-17,30.1213855743408,29.992036819458,29.3511905670166,29.2583312988281,29.1038951873779,29.5925064086914
1981-04-18,28.8083343505859,28.9395236968994,28.7165908813477,29.2228660583496,29.042179107666,29.8957195281982
1981-04-19,32.6077842712402,32.4601936340332,32.6781311035156,32.3553237915039,31.6608638763428,32.3216857910156
1981-04-20,32.2640151977539,32.149772644043,31.9800453186035,31.6300716400146,30.952693939209,31.7731285095215
1981-04-21,30.9805793762207,30.9415969848633,30.3453712463379,30.3250770568848,30.1321487426758,30.8086700439453
1981-04-22,32.5267639160156,32.3955764770508,32.5151481628418,32.3485260009766,32.0273399353027,32.1941108703613
1981-04-23,31.2188758850098,31.3090934753418,31.5737438201904,32.1342506408691,31.8692626953125,32.9348983764648
1981-04-24,30.2895889282227,30.4678134918213,30.3960552215576,31.1505737304688,30.7664012908936,32.0602188110352
1981-04-25,33.1120223999023,32.645263671875,31.5793437957764,30.3933429718018,29.9058742523193,29.4720821380615
1981-04-26,31.9543552398682,31.7271003723145,31.3268623352051,30.9347019195557,30.569263458252,30.8449878692627
1981-04-27,32.7339363098145,32.8052940368652,33.2800521850586,33.489372253418,32.9230308532715,33.6608123779297
1981-04-28,32.4184379577637,32.423770904541,32.2127532958984,32.3091926574707,31.9679088592529,32.9312362670898
1981-04-29,29.9496631622314,30.0117301940918,29.7211818695068,29.9227313995361,29.2889862060547,30.3663997650146
1981-04-30,28.5832138061523,28.6272830963135,27.4802379608154,27.6890602111816,27.914644241333,29.2853412628174
1981-05-01,26.8680820465088,27.0262145996094,26.6153144836426,27.4906158447266,28.1642761230469,29.1449699401855
1981-05-02,30.5349216461182,30.5607395172119,30.1865997314453,30.055835723877,30.7569904327393,30.318302154541
1981-05-03,32.4875411987305,32.3474807739258,32.3702850341797,32.0870208740234,32.4048538208008,32.127368927002
1981-05-04,31.8722171783447,31.6592197418213,31.5377750396729,31.0175094604492,30.8228759765625,30.5178337097168
1981-05-05,31.821231842041,31.4371013641357,30.9529705047607,30.3559265136719,30.1516628265381,29.8593063354492
1981-05-06,29.9008483886719,29.8939895629883,29.721658706665,29.7118492126465,29.7180023193359,29.9707927703857
1981-05-07,30.3063049316406,29.9873752593994,29.5328235626221,29.4296550750732,29.5081691741943,29.8359107971191
1981-05-08,29.8389911651611,29.6366024017334,29.3453388214111,29.6127395629883,29.6242256164551,30.21067237854
1981-05-09,31.5367584228516,31.2458324432373,30.870023727417,30.8456554412842,30.9659252166748,31.5097045898438
1981-05-10,28.9097518920898,28.8478813171387,28.9430274963379,29.1172981262207,29.141185760498,29.6724815368652
1981-05-11,30.5628089904785,30.310546875,30.1340007781982,29.9601287841797,29.8412170410156,30.2631092071533
1981-05-12,31.6719245910645,31.3244533538818,30.4458885192871,29.8695068359375,29.8333034515381,30.0114097595215
1981-05-13,30.9408416748047,30.8954849243164,30.539234161377,30.21923828125,30.0777645111084,30.4560012817383
1981-05-14,31.1753749847412,31.1089267730713,30.94921875,31.0467281341553,31.1074829101562,31.4763126373291
1981-05-15,32.1009521484375,31.9794521331787,31.765832901001,31.4233264923096,31.8219604492188,31.5701808929443
1981-05-16,30.2452392578125,30.3189163208008,29.7294063568115,29.6337413787842,29.3472061157227,29.2326927185059
1981-05-17,30.4804725646973,30.2314796447754,29.525899887085,28.9280548095703,28.8015403747559,28.5180587768555
1981-05-18,30.9626960754395,30.8955001831055,30.6786060333252,30.8905353546143,30.5985355377197,31.1869659423828
1981-05-19,30.2744445800781,30.264533996582,29.6731338500977,29.9932823181152,30.173698425293,30.644603729248
1981-05-20,27.6700172424316,27.8230400085449,26.8361854553223,28.29345703125,28.1051559448242,30.0045356750488
1981-05-21,26.0494689941406,26.149284362793,25.2628936767578,26.0774345397949,26.5490741729736,27.9277515411377
1981-05-22,30.8911762237549,30.850923538208,30.6462383270264,30.5021514892578,30.7566871643066,30.8071422576904
1981-05-23,31.0551090240479,31.0012989044189,30.984619140625,30.9514141082764,30.7774810791016,31.2099609375
1981-05-24,31.0976181030273,31.0518817901611,31.0768337249756,31.250036239624,31.1925640106201,31.7359867095947
1981-05-25,31.2298641204834,31.0928230285645,30.780668258667,30.5478668212891,30.3771572113037,30.6212158203125
1981-05-26,30.5566291809082,30.3242835998535,29.8558540344238,29.7741928100586,29.1366271972656,30.0463848114014
1981-05-27,29.1100311279297,29.2100315093994,28.7358722686768,29.1887149810791,29.3025093078613,29.9175930023193
1981-05-28,28.6955223083496,28.844310760498,28.5349788665771,29.3376426696777,29.2590103149414,30.343921661377
1981-05-29,29.3392391204834,29.1966381072998,28.9466896057129,29.0857753753662,28.9917087554932,29.5816287994385
1981-05-30,29.5111770629883,29.3096046447754,28.8204784393311,28.8572177886963,28.4759769439697,29.338472366333
1981-05-31,30.2291851043701,30.143346786499,29.7372646331787,29.8374309539795,30.0468139648438,30.3489151000977
1981-06-01,31.7533836364746,31.6747856140137,31.673526763916,31.5878677368164,31.5638980865479,31.7176856994629
1981-06-02,31.9636268615723,31.7971496582031,31.6276245117188,31.1910552978516,31.088924407959,31.0732593536377
1981-06-03,31.5896472930908,31.3218727111816,30.9658546447754,30.8891353607178,30.6443138122559,30.9888134002686
1981-06-04,29.4298057556152,29.3616161346436,28.4746570587158,29.1061954498291,29.3995113372803,30.189998626709
1981-06-05,31.2885494232178,31.0754776000977,30.9105110168457,30.7228698730469,30.7282123565674,30.6503257751465
1981-06-06,30.6064586639404,30.6563663482666,30.605676651001,30.9343585968018,31.0992031097412,31.2987308502197
1981-06-07,29.3683166503906,29.2980690002441,28.889856338501,29.116756439209,29.3652248382568,29.2930164337158
1981-06-08,29.7073040008545,29.3475093841553,28.7501945495605,28.4804553985596,28.0546836853027,28.1644058227539
1981-06-09,32.5611572265625,32.204906463623,31.7110137939453,30.7585601806641,30.504903793335,29.4530010223389
1981-06-10,31.1698513031006,31.0369052886963,30.774866104126,30.9231853485107,30.849437713623,31.1744689941406
1981-06-11,28.6419239044189,28.594202041626,28.4756832122803,28.9751529693604,28.8225021362305,29.4127292633057
1981-06-12,30.3362693786621,30.1474304199219,29.0371971130371,28.4699325561523,28.8807144165039,27.7673950195312
1981-06-13,29.7948131561279,29.581693649292,29.4073848724365,29.4977035522461,29.3869743347168,29.6464557647705
1981-06-14,28.3098564147949,28.1885261535645,27.6298885345459,27.8427104949951,27.9798545837402,28.3169803619385
1981-06-15,31.3750114440918,31.024377822876,30.6860008239746,30.4325675964355,30.1657695770264,30.3241653442383
1981-06-16,30.100679397583,30.0115985870361,29.7880382537842,29.9500026702881,29.876932144165,30.2564792633057
1981-06-17,25.4609718322754,25.7790107727051,25.6485595703125,27.0968055725098,27.101957321167,28.9189414978027
1981-06-18,22.4245948791504,22.7318172454834,22.4927635192871,24.2803859710693,24.6534080505371,26.6683940887451
1981-06-19,29.0751514434814,28.8422012329102,28.345064163208,27.4427700042725,27.8859043121338,26.743335723877
1981-06-20,29.4758625030518,29.2506542205811,29.1751823425293,29.4290313720703,29.2341499328613,29.6342868804932
1981-06-21,31.1302242279053,30.8322277069092,30.5751628875732,30.4158229827881,30.3941860198975,30.3893184661865
1981-06-22,29.5060405731201,29.4357147216797,29.2693786621094,29.6425476074219,29.6872673034668,30.2448978424072
1981-06-23,28.0797271728516,28.0014190673828,27.9125747680664,28.1928176879883,28.1002063751221,28.9791698455811
1981-06-24,26.3399410247803,26.3538970947266,26.0222702026367,26.4772434234619,26.6545467376709,27.4490776062012
1981-06-25,28.892858505249,28.6525611877441,28.3608646392822,28.4438991546631,28.3622264862061,28.7433891296387
1981-06-26,29.1589279174805,28.8094024658203,28.5353603363037,28.7797927856445,28.0551109313965,29.2794876098633
1981-06-27,30.0952644348145,29.6809883117676,29.5822620391846,29.4085998535156,29.1728096008301,29.5486106872559
1981-06-28,31.7135200500488,31.3211307525635,30.9690608978271,30.6343402862549,30.6467418670654,30.6227359771729
1981-06-29,32.7118377685547,32.3384857177734,32.2712326049805,31.82541847229,31.6769313812256,31.4997119903564
1981-06-30,33.8509979248047,33.5468254089355,33.9159317016602,33.1370735168457,32.9463119506836,32.6124038696289
1981-07-01,33.1512145996094,32.7385520935059,32.4735488891602,32.0976104736328,31.963508605957,32.0110130310059
1981-07-02,30.876148223877,30.5555801391602,30.1351661682129,30.3432579040527,29.9928359985352,30.7903804779053
1981-07-03,29.6993942260742,29.4660568237305,29.1795310974121,29.2977161407471,29.2255439758301,29.790599822998
1981-07-04,30.263729095459,29.9017238616943,29.4323692321777,29.1648006439209,28.7377090454102,28.7804641723633
1981-07-05,29.9241180419922,29.6400928497314,29.006814956665,28.8242340087891,29.0191974639893,29.0528812408447
1981-07-06,31.3229007720947,30.9530792236328,30.4883422851562,30.175609588623,30.0158996582031,29.8813991546631
1981-07-07,29.6059150695801,29.3244667053223,29.1003723144531,29.1114845275879,28.9513359069824,29.1567878723145
1981-07-08,30.0734519958496,29.9018611907959,29.6461048126221,29.3014183044434,29.4651622772217,29.2500286102295
1981-07-09,32.5075340270996,32.1307830810547,31.7476806640625,31.3349189758301,30.8850326538086,30.8158340454102
1981-07-10,31.4719219207764,31.0690212249756,30.8507766723633,30.7401924133301,30.4287242889404,30.7281303405762
1981-07-11,31.2351913452148,30.7313251495361,30.5339336395264,30.3218822479248,29.7179870605469,30.1314353942871
1981-07-12,31.7011795043945,31.1293907165527,30.3657646179199,29.7726974487305,29.3261165618896,29.1937866210938
1981-07-13,31.7175788879395,31.2243175506592,31.0940570831299,30.4667148590088,30.3309059143066,30.1525382995605
1981-07-14,32.1625785827637,31.616849899292,31.2149219512939,30.7871589660645,30.4671020507812,30.6339988708496
1981-07-15,32.9319152832031,32.3456268310547,32.2341690063477,32.0215797424316,31.4741134643555,31.8841133117676
1981-07-16,33.4786834716797,33.057788848877,33.1113929748535,32.8068084716797,32.4602890014648,32.6039352416992
1981-07-17,30.1537399291992,30.0888080596924,30.167293548584,30.886058807373,30.5285701751709,31.6218223571777
1981-07-18,26.7945671081543,26.7697448730469,26.362865447998,27.3317565917969,27.2362670898438,28.3198871612549
1981-07-19,27.5177478790283,26.9838485717773,25.2245197296143,24.8145198822021,24.5106143951416,25.1408309936523
1981-07-20,24.4538173675537,24.1586990356445,22.9377727508545,22.5135192871094,22.4685649871826,22.256929397583
1981-07-21,30.071798324585,29.8533668518066,29.3408088684082,28.4979724884033,28.4488887786865,27.4987640380859
1981-07-22,31.052225112915,30.7595233917236,30.030403137207,29.8758316040039,29.6222515106201,29.729959487915
1981-07-23,27.9157409667969,27.7280082702637,27.0718975067139,27.4675445556641,27.1809768676758,27.8438148498535
1981-07-24,25.4970531463623,25.3770599365234,23.6399230957031,24.4588088989258,24.6556091308594,26.5529975891113
1981-07-25,26.9490756988525,26.475757598877,24.5041427612305,24.4091339111328,24.1369190216064,25.1407527923584
1981-07-26,29.8853206634521,29.4639472961426,28.2157039642334,28.1471176147461,27.4438037872314,28.4827613830566
1981-07-27,31.0209808349609,30.6868438720703,30.1073341369629,30.073127746582,29.7077484130859,30.2682132720947
1981-07-28,32.1361694335938,31.7950572967529,31.2414741516113,31.2594203948975,30.946834564209,31.4668922424316
1981-07-29,31.6609020233154,31.3693675994873,30.9523372650146,31.197639465332,30.8203582763672,31.4858627319336
1981-07-30,32.2354431152344,31.9211845397949,31.462963104248,31.4441680908203,31.2332744598389,31.5816841125488
1981-07-31,33.676383972168,33.2050476074219,32.3909034729004,32.0826454162598,31.8339347839355,31.9048709869385
1981-08-01,32.0771179199219,31.7234554290771,31.32297706604,31.3488101959229,31.3228626251221,31.357982635498
1981-08-02,33.4353332519531,32.9726943969727,32.5448913574219,32.2250328063965,32.2842330932617,31.9962520599365
1981-08-03,32.6396522521973,32.2622871398926,32.0577621459961,32.1893844604492,31.9463195800781,32.2739524841309
1981-08-04,32.9462776184082,32.3611717224121,31.4234294891357,30.8525772094727,30.5846691131592,31.6190929412842
1981-08-05,31.4176406860352,30.9166564941406,30.4016380310059,29.6386985778809,29.5048866271973,29.6643161773682
1981-08-06,25.957052230835,25.729585647583,25.9136657714844,28.4003429412842,27.3046493530273,30.4733257293701
1981-08-07,28.0365390777588,27.6833629608154,27.2568035125732,29.5345973968506,28.4620018005371,31.4855575561523
1981-08-08,27.7810554504395,27.6864204406738,27.0353221893311,28.8715209960938,28.0740585327148,30.4644088745117
1981-08-09,23.6175289154053,23.5346927642822,23.4596042633057,25.5129051208496,24.4939727783203,26.9643211364746
1981-08-10,25.6556262969971,25.7184085845947,25.539026260376,25.4105281829834,26.2351131439209,26.0731525421143
1981-08-11,25.7322578430176,25.7226886749268,27.4790744781494,27.8985195159912,27.4532985687256,27.6795749664307
1981-08-12,29.8744297027588,29.8381900787354,30.4019680023193,30.6060314178467,31.0730724334717,31.735258102417
1981-08-13,32.4679946899414,32.3019142150879,32.1720314025879,32.0395545959473,32.1143226623535,32.4996643066406
1981-08-14,30.5646152496338,30.6121273040771,30.472936630249,31.5472393035889,31.296070098877,32.4279136657715
1981-08-15,27.9825019836426,28.229305267334,28.4371204376221,30.8959007263184,31.0405311584473,32.9501800537109
1981-08-16,33.6350288391113,33.3800926208496,33.3275527954102,32.9977722167969,32.6661109924316,33.1410865783691
1981-08-17,30.9939575195312,31.0508308410645,30.8821220397949,30.9894905090332,30.7913227081299,31.2331275939941
1981-08-18,27.1974925994873,27.3871555328369,26.5977401733398,28.067964553833,28.4942932128906,29.5646572113037
1981-08-19,25.5419750213623,25.2698650360107,24.2013759613037,25.4607753753662,25.2493419647217,26.5689430236816
1981-08-20,30.8697528839111,30.3739929199219,29.8690319061279,29.8448715209961,29.2310276031494,29.9463520050049
1981-08-21,32.2821922302246,32.1337661743164,31.9432144165039,31.9507961273193,31.9275150299072,32.0350341796875
1981-08-22,32.6092414855957,32.4828300476074,31.8121166229248,32.5100059509277,31.9535293579102,32.4886589050293
1981-08-23,31.8746089935303,31.9153137207031,31.7059955596924,31.5240459442139,30.7891464233398,30.7933254241943
1981-08-24,32.0801620483398,31.7721519470215,30.6527481079102,30.0470142364502,30.2049808502197,29.6004161834717
1981-08-25,32.5933685302734,32.2575187683105,30.9969024658203,30.1228313446045,30.732234954834,29.5449371337891
1981-08-26,33.3918609619141,32.8324699401855,32.0662384033203,31.4875354766846,31.3929347991943,31.3685874938965
1981-08-27,33.872184753418,33.3120956420898,32.6598434448242,31.9757080078125,32.0169219970703,31.8776092529297
1981-08-28,33.5507431030273,33.0355453491211,32.814338684082,32.9862327575684,32.5865058898926,32.99853515625
1981-08-29,33.8536949157715,33.5249404907227,33.511302947998,33.4955749511719,33.2418746948242,33.9767951965332
1981-08-30,32.1764678955078,31.7464408874512,31.994197845459,31.3585758209229,30.8935432434082,32.3150672912598
1981-08-31,31.6797847747803,31.2363910675049,30.2947216033936,27.6381378173828,27.7837600708008,26.2101173400879
1981-09-01,30.4136142730713,30.2836284637451,30.3404350280762,30.2219409942627,30.2930431365967,30.3667106628418
1981-09-02,31.3031406402588,31.3299007415771,31.4389820098877,31.706392288208,31.8133754730225,32.3680763244629
1981-09-03,30.6477947235107,30.5789794921875,30.3548049926758,30.0810451507568,30.9209671020508,30.7610378265381
1981-09-04,27.3289241790771,27.4142646789551,26.646692276001,27.4386711120605,28.2977542877197,29.0406246185303
1981-09-05,26.3409938812256,26.4901180267334,26.0135917663574,26.8642063140869,26.9593143463135,27.9189701080322
1981-09-06,34.4834594726562,33.8583641052246,32.8318710327148,30.8687553405762,31.1576156616211,30.3547096252441
1981-09-07,26.8930263519287,27.0156288146973,27.0985698699951,28.1087493896484,29.338924407959,30.1834564208984
1981-09-08,34.3988838195801,34.0069198608398,33.3911247253418,33.0484886169434,33.2560958862305,33.2476692199707
1981-09-09,31.3823299407959,31.2468891143799,30.5100288391113,31.2615242004395,30.9606666564941,32.1062850952148
1981-09-10,27.9688091278076,28.3945484161377,28.37038230896,30.0018558502197,31.9272117614746,32.7651824951172
1981-09-11,33.8971138000488,33.4257125854492,32.7475051879883,32.2900505065918,32.6000061035156,33.0481185913086
1981-09-12,33.8107261657715,33.6893844604492,33.6143188476562,33.6197662353516,33.5060844421387,33.7894554138184
1981-09-13,30.6967315673828,30.7681865692139,30.6351261138916,31.7380466461182,30.2267532348633,32.2334823608398
